ao_link,lat,lon,itemLabel,description
https://www.atlasobscura.com/places/fuhrerbunker-parking-lot,52.512588,13.380846,"
Führerbunker Parking Lot
","
The bunker where Hitler took his own life is hidden under this deliberately ordinary parking lot.
"
https://www.atlasobscura.com/places/bergpark-wilhelmshohe,51.315969,9.39423,"
Bergpark Wilhelmshöhe
","
A sprawling Baroque park with 300-year-old hydro-pneumatic waterworks.
"
https://www.atlasobscura.com/places/museum-der-dinge,52.511643,13.400108,"
Museum der Dinge
","
From toys to kettles to scientific instruments, this German museum celebrates the beauty of 20th century design.
"
https://www.atlasobscura.com/places/lichtenstein-castle,48.406242,9.258328,"
Lichtenstein Castle
","
A striking 12th-century-style castle built on the edge of a cliff.
"
https://www.atlasobscura.com/places/the-bebelplatz-berlin-germany,52.516611,13.394146,"
The Bebelplatz
","
The site of the famous Nazi book burning campaign of 1933 remembers its ""Night of Shame"".
"
https://www.atlasobscura.com/places/jeweled-skeleton-of-saint-munditia-patron-saint-of-spinsters,48.136603,11.575363,"
Jeweled Skeleton of Saint Munditia
","
The patron saint of spinsters grasps a container of dried blood.
"
https://www.atlasobscura.com/places/david-hasselhoff-museum,52.530133,13.401922,"
David Hasselhoff Museum
","
What started as a tongue-in-cheek shrine is now a full-blown museum celebrating ""The Hoff"" and his longtime love affair with Berlin.
"
https://www.atlasobscura.com/places/the-bierpinsel-berlin-germany,52.461444,13.324908,"
The Bierpinsel
","
A tree-like building perches on its trunk in the Steglitz neighborhood of Berlin.
"
https://www.atlasobscura.com/places/umschreibung,48.132813,11.540267,"
Umschreibung
","
A stairway to heaven, or to nowhere at all.
"
https://www.atlasobscura.com/places/berliner-medizinhistorisches-museum,52.526101,13.374461,"
Berliner Medizinhistorisches Museum
","
Home to 10,000 medical specimens including the remains of Rudolf Virchow's extensive collection of pathological specimens.
"
https://www.atlasobscura.com/places/magicum,52.524759,13.399064,"
Magicum
","
Visitors can explore the role of mysticism throughout the ages inside this interactive museum of magic.
"
https://www.atlasobscura.com/places/stand-by-me-tree,52.511779,13.356616,"
'Stand By Me' Tree
","
Someone loved this song enough to carve all of its lyrics onto a tree trunk in a Berlin park.
"
https://www.atlasobscura.com/places/kunsthofpassage-funnel-wall,51.068359,13.754647,"
Kunsthofpassage Singing Drain Pipes
","
When the rain falls, this drain system turns into a musical instrument.
"
https://www.atlasobscura.com/places/wir-waren-nachbarn,52.485482,13.344944,"
Wir Waren Nachbarn (We Were Neighbors) 
","
A unique Holocaust memorial tells the personal stories of the Jewish residents exiled from greater Berlin.
"
https://www.atlasobscura.com/places/spandauer-zitadelle,52.541162,13.212771,"
Spandauer Zitadelle (Spandau Citadel)
","
A 12th-century fortress containing some of Berlin's oldest buildings.
"
https://www.atlasobscura.com/places/cafe-strauss-berlin,52.488677,13.401222,"
Café Strauss
","
Residents of Berlin take their coffee and cake in one of the city’s most restful spaces: a cemetery.
"
https://www.atlasobscura.com/places/rathaus-glockenspiel,48.137794,11.575941,"
Rathaus-Glockenspiel
","
Daily jousts and dancing barrel makers in Munich's mechanical clock.
"
https://www.atlasobscura.com/places/schwebebahn-wuppertal,51.268092,7.192536,"
Schwebebahn Wuppertal
","
This ""floating railway"" is one of the world's oldest monorail systems.
"
https://www.atlasobscura.com/places/church-st-ursula,50.945833,6.954444,"
Church of St. Ursula
","
A church filled with the bones of hundreds of virgins martyrs—or so they say.
"
https://www.atlasobscura.com/places/skeletons-waldsassen-basillica,50.003968,12.308206,"
The Skeletons of Waldsassen Basilica
","
Skeletons dressed in extravagant 18th century royal costumes cavort in the aisles of this German basilica.
"
https://www.atlasobscura.com/places/schwerbelastungskorper,52.483994,13.371617,"
Schwerbelastungskörper
","
Super-heavy Nazi architectural experiment.
"
https://www.atlasobscura.com/places/hohenzollern-crypt-in-the-berlin-cathedral,52.519214,13.401132,"
Hohenzollern Crypt in the Berlin Cathedral
","
Beneath the impressive baroque cathedral that rises from the center of Berlin lies the largest collection of Prussian royals in the world.
"
https://www.atlasobscura.com/places/the-eagles-nest-berchtesgaden-germany,47.611423,13.042095,"
The Eagle's Nest 
","
Soaring over 6,000 feet in the Bavarian Alps, this beer garden was once Hitler's 50th birthday present.
"
https://www.atlasobscura.com/places/saalfeld-fairy-grottoes,50.635554,11.342225,"
Saalfeld Fairy Grottoes
","
""The most colorful grottoes of the world.
"
https://www.atlasobscura.com/places/hatch-sticker-museum,52.517335,13.464691,"
Hatch Sticker Museum
","
This little museum is making sure that the art and history of the graffiti sticker is not scraped from history.
"
https://www.atlasobscura.com/places/badeschiff,52.497857,13.453756,"
Badeschiff
","
Floating swimming pool within a moored vessel.
"
https://www.atlasobscura.com/places/karl-junker-house,52.026066,8.917397,"
Karl Junker House
","
An intricate and amazing house built by architect Karl Junker.
"
https://www.atlasobscura.com/places/soviet-graffiti-reichstag,52.51861,13.375871,"
Soviet Graffiti in the Reichstag
","
The walls of Germany's Parliament still show the scars of the Red Army takeover in World War II.
"
https://www.atlasobscura.com/places/humboldthain-flak-tower,52.547494,13.385084,"
Humboldthain Flak Tower
","
These former Nazi anti-aircraft towers offer a singular view of the north of Berlin in the summer, and a sanctuary for bats in winter.
"
https://www.atlasobscura.com/places/tempelhof-airport,52.483775,13.387701,"
Tempelhof Airport
","
Berlin's old airport.
"
https://www.atlasobscura.com/places/prinzessinnengarten,52.502903,13.410313,"
Prinzessinnengarten
","
Berliners converted a bombed-out, disused lot into a community-run urban farm with its own cafe and bar.
"
https://www.atlasobscura.com/places/weisse-rose-pavement-memorial,48.15069,11.58036,"
Weiße Rose Pavement Memorial
","
These bronze pamphlets remember a remarkable group of Germans who fearlessly opposed the Nazis in the very center of their power.
"
https://www.atlasobscura.com/places/fliegeberg,52.414108,13.328683,"
Fliegeberg
","
This conical hill was built as a testing ground for an engineer known as the Glider King.
"
https://www.atlasobscura.com/places/linderhof-palace,47.569215,10.954635,"
Linderhof Palace
","
A small but immensely extravagant palace built by the ""Night King.""
"
https://www.atlasobscura.com/places/treetop-tower-of-rugen,54.43446,13.557906,"
Treetop Tower of Rügen 
","
A long spiraling walkway winds through the woods, and around a copper beech tree at the center.
"
https://www.atlasobscura.com/places/kramerbrucke,50.978741,11.031226,"
Krämerbrücke
","
This historic stone bridge has an entire neighborhood clinging to its sides.
"
https://www.atlasobscura.com/places/kaninchenfeld-rabbit-field,52.53671,13.375136,"
Kaninchenfeld (Rabbit Field)
","
These brass bunnies honor the rabbits that dominated the no-man's-land around the Berlin Wall.
"
https://www.atlasobscura.com/places/externsteine,51.869211,8.9169,"
Externsteine
","
Between Neo-Pagans and Neo-Nazis, these strange rock formations have a curious cult following and a very strange history.
"
https://www.atlasobscura.com/places/viscardigasse,48.141264,11.577529,"
Viscardigasse
","
Golden cobblestones remember a time when this small alley was used to avoid having to give a Nazi salute.
"
https://www.atlasobscura.com/places/berlin-radio-tower,52.505023,13.27817,"
Berlin Radio Tower
","
A restaurant and observation deck built in a unique broadcasting antenna.
"
https://www.atlasobscura.com/places/hansa-studios,52.506277,13.376999,"
Hansa Studios
","
From Iggy Pop to David Bowie to Nick Cave, this regal music studio has served some of the all time greats.
"
https://www.atlasobscura.com/places/tiger-turtle-walking-roller-coaster,51.375646,6.737953,"
Tiger & Turtle Magic Mountain
","
No need to strap in for a ""ride"" on this walkable roller coaster.
"
https://www.atlasobscura.com/places/auerworld-palace,51.100222,11.588108,"
Auerworld Palace
","
Living trees form the structure of an open-air palace.
"
https://www.atlasobscura.com/places/asamkirche,48.135134,11.569682,"
Asamkirche
","
Among the ostentatious rococo ornamentation of this church, an image of death cuts the life-thread.
"
https://www.atlasobscura.com/places/beelitz-heilst-tten,52.258833,12.928872,"
Beelitz Heilstätten
","
Terrifying derelict military hospital once housed a recuperating Hitler.
"
https://www.atlasobscura.com/places/marx-and-engels-forum,52.518802,13.403454,"
Marx and Engels Forum
","
One of downtown Berlin's last reminders of its Communist past.
"
https://www.atlasobscura.com/places/old-city-wall-of-berlin,52.517799,13.413668,"
Old City Wall of Berlin 
","
The last remnants of a massive medieval wall that once encompassed the city of Berlin.
"
https://www.atlasobscura.com/places/georg-von-rauch-haus,52.505067,13.424489,"
Georg-von-Rauch-Haus 
","
Named after a militant urban guerilla, this famous former squat is a graffiti-covered stronghold of leftist culture.
"
https://www.atlasobscura.com/places/sanspareil-rock-garden,49.982897,11.319136,"
Sanspareil Rock Garden
","
These 18th century gardens tell a rocky story of the son of Odysseus.
"
https://www.atlasobscura.com/places/abandoned-iraqi-embassy,52.575661,13.394881,"
Abandoned Iraqi Embassy 
","
When German-Iraqi relations broke down, this embassy was vacated post haste.
"
https://www.atlasobscura.com/places/puppentheater-museum-berlin,52.47743,13.43924,"
Puppentheater-Museum Berlin
","
Puppet theater and museum holding a collection of more than 300.
"
https://www.atlasobscura.com/places/dachau-concentration-camp,48.259395,11.434309,"
Dachau Concentration Camp
","
The prototype for all Nazi concentration camps.
"
https://www.atlasobscura.com/places/st-nicholas-church-3,53.54746,9.99103,"
St. Nicholas' Church
","
Once the tallest building in the world, this abandoned church is now a monument to the destruction of WWII.
"
https://www.atlasobscura.com/places/submerged-gondola,54.084152,13.917229,"
Submerged Gondola
","
An elevator into the Baltic Sea.
"
https://www.atlasobscura.com/places/der-teufelstritt-devils-footprint,48.138599,11.573564,"
Der Teufelstritt (The Devil's Footprint) 
","
The footprint of a frustrated devil in Munich's Cathedral.
"
https://www.atlasobscura.com/places/michaelskapelle-ossuary,49.85355,8.35424,"
Michaelskapelle Ossuary
","
This German bone house contains the remains of some 20,000 souls.
"
https://www.atlasobscura.com/places/the-dance-of-death-at-marienkirche,52.520773,13.406431,"
'The Dance of Death'
","
At one of Berlin’s oldest churches, visitors can place mosaic tiles to help restore a medieval mural.
"
https://www.atlasobscura.com/places/worlds-largest-cuckoo-clock,48.147719,8.240902,"
World's Largest Cuckoo Clock
","
A Black Forest cuckoo clock theme park features one timepiece big enough to walk inside.
"
https://www.atlasobscura.com/places/heidelberg-thingstatte,49.423243,8.706193,"
Heidelberg Thingstatte
","
This Nazi-built amphitheater was constructed on a sacred mountain site used by various German cults.
"
https://www.atlasobscura.com/places/ramones-museum,52.482467,13.443064,"
Ramones Museum
","
Blitzkrieg bop your way through Berlin's Ramones Museum.
"
https://www.atlasobscura.com/places/tieranatomisches-theater,52.525195,13.381048,"
Tieranatomisches Theater
","
Berlin's oldest surviving academic architecture hosted decades of animal dissections.
"
https://www.atlasobscura.com/places/wurmeck,48.137576,11.575224,"
Wurmeck 
","
A fearsome dragon clings to a corner of Munich's city hall.
"
https://www.atlasobscura.com/places/pfunds-molkerei-worlds-most-beautiful-milk-shop,51.063824,13.759645,"
Pfunds Molkerei
","
In addition to fine dairy products, the world's most beautiful milk shop also offers a feast for the eyes.
"
https://www.atlasobscura.com/places/bavaria-filmstadt,48.06771,11.548643,"
Bavaria Filmstadt
","
This German version of Universal Studios holds a vault of treasures from the NeverEnding Story.
"
https://www.atlasobscura.com/places/spitzhauschen,49.91521,7.07582,"
Spitzhäuschen
","
This 600-year-old home seems to defy physics.
"
https://www.atlasobscura.com/places/german-russian-museum-karlshorst,52.4862,13.53945,"
German-Russian Museum
","
A museum in the building where Nazi Germany signed its surrender tells the story of World War II from the Soviet perspective.
"
https://www.atlasobscura.com/places/mengenlehreuhr,52.505057,13.339228,"
Mengenlehreuhr (Berlin Clock)
","
The world's first clock to use set theory as a measure of time required the invention of a new light bulb just to maintain its obtuse measurements.
"
https://www.atlasobscura.com/places/jeweled-skeletons-of-the-furstenfeld-abbey,48.170445,11.249421,"
Jeweled Skeletons of the Fürstenfeld Abbey
","
These blingy, baubled skeletons lie in glass boxes inside a baroque Bavarian church.
"
https://www.atlasobscura.com/places/schwebebahn-dresden,51.054031,13.818147,"
Schwebebahn Dresden
","
A unique hanging cable-car navigates through Dresden, the oldest suspension railway in the world.
"
https://www.atlasobscura.com/places/unicorn-cave,51.635013,10.404052,"
Unicorn Cave
","
What was once thought to be a wellspring of unicorn bones is actually just a prehistoric burial site.
"
https://www.atlasobscura.com/places/alexandrowka,52.411835,13.056737,"
Alexandrowka
","
A quaint Russian village in the middle of a German metropolis.
"
https://www.atlasobscura.com/places/denkzeichen-georg-elser,52.512481,13.382702,"
Denkzeichen Georg Elser
","
A monument to the man who almost killed Hitler.
"
https://www.atlasobscura.com/places/slaughterhouse-five,51.068,13.7167,"
Slaughterhouse Five
","
Slaughterhouse Five opens its dank doors to fans of Kurt Vonnegut.
"
https://www.atlasobscura.com/places/the-hand,52.51935,13.3394,"
The 'Hand with Watch' Sculpture
","
Known simply as ""The Hand,"" this famous public sculpture in Berlin was featured in a Depeche Mode music video.
"
https://www.atlasobscura.com/places/blankenese-shipwrecks,53.558889,9.788056,"
Blankenese Shipwrecks
","
Remnants of an exploded schooner and wrecked submarines form a breakwater.
"
https://www.atlasobscura.com/places/wewelsburg-castle,51.60648,8.65269,"
Castle of Wewelsburg
","
This unique Renaissance castle was turned into a home for Nazi occultism.
"
https://www.atlasobscura.com/places/green-vault-dresden-germany,51.052635,13.736307,"
Grünes Gewölbe (Green Vault)
","
The largest treasure hoard in Europe is contained in a castle that was bombed out during World War II.
"
https://www.atlasobscura.com/places/spreewald,51.941077,13.891171,"
Spreewald
","
Explore the complex ecology of this multifaceted nature preserve by riverboat.
"
https://www.atlasobscura.com/places/berlin-friedrichstrasse-railway-station,52.520278,13.386944,"
Berlin-Friedrichstrasse Railway Station
","
Cold war icon and onetime ""hole"" in the iron curtain.
"
https://www.atlasobscura.com/places/waldspirale,49.885532,8.655657,"
Waldspirale
","
A German apartment building hosting as many trees as human occupants.
"
https://www.atlasobscura.com/places/friedrichsfelde-socialist-cemetery,52.515964,13.511138,"
Friedrichsfelde Socialist Cemetery
","
The final resting place of many of Germany's most famous communists.
"
https://www.atlasobscura.com/places/st-pauli-elbtunnel,53.54599,9.966579,"
St. Pauli Elbtunnel
","
Hamburgers are intensely proud of their tunnel beneath the river.
"
https://www.atlasobscura.com/places/lake-dwelling-museum-pfahlbaumuseum-unteruhldingen,47.725425,9.228413,"
Pfahlbaumuseum Unteruhldingen (Lake Dwelling Museum)
","
This museum tells the story of lake dwellers from 4000 BC to 850 BC, replete with stilt houses and goats.
"
https://www.atlasobscura.com/places/wasserturm-prenzlauer-berg,52.534212,13.418719,"
Wasserturm Prenzlauer Berg
","
This water-tower-turned-high-end-apartment building was once the site of an early Nazi concentration camp.
"
https://www.atlasobscura.com/places/dahlemdorf-ubahn-station-benches,52.45774,13.289993,"
Dahlem-Dorf U-Bahn Station Benches
","
A traditional U-Bahn station in Berlin gets a string of rather untraditional benches.
"
https://www.atlasobscura.com/places/tropical-islands-resort,52.038937,13.748241,"
Tropical Islands Resort
","
It's always summer at the beach inside this former airship hangar.
"
https://www.atlasobscura.com/places/berchtesgaden-salt-mine,47.63947,13.014617,"
Berchtesgaden Salt Mine
","
Dress up like a miner and take a slide into the disco-lit depths of this once foundational salt mine.
"
https://www.atlasobscura.com/places/kloster-allerheiligen,48.537222,8.194167,"
Kloster Allerheiligen
","
This ancient ruined monastery has been destroyed by fire so many times that it seems like God hates it.
"
https://www.atlasobscura.com/places/landschaftspark-duisburg-nord,51.481231,6.784614,"
Landschaftspark Duisburg-Nord
","
This former steel and coal plant is now a neon-lit industrial fantasia.
"
https://www.atlasobscura.com/places/bagger-258-blue-wonder,51.53146,13.95075,"
Bagger 258: The ""Blue Wonder""
","
The industrial monstrosity known as Bagger 258 is a colossal mining machine built in the DDR - but now left for dead in a German field.
"
https://www.atlasobscura.com/places/baroque-library-metten-abbey,48.85544,12.91754,"
Baroque Library of Metten Abbey
","
This 8th-century Bavarian monastery is home to an exquisite Baroque-era library.
"
https://www.atlasobscura.com/places/schoneberg-gasometer,52.481492,13.357537,"
Schöneberg Gasometer
","
The skeletal frame of a decommissioned gas-pumping station offers breathtaking views of greater Berlin.
"
https://www.atlasobscura.com/places/deutsches-jagd-und-fischereimuseum,48.13845,11.57135,"
Deutsches Jagd und Fischereimuseum (German Museum of Hunting and Fishing)
","
Housed in an old church, this hunting museum holds a collection of mythical bird-rabbit creatures.
"
https://www.atlasobscura.com/places/nuremberg-castle,49.45808,11.075834,"
Nuremberg Castle
","
A castle from the Holy Roman Empire that hosts traveling youth... in its stables.
"
https://www.atlasobscura.com/places/donauquelle,47.951894,8.502458,"
Donauquelle
","
The great Danube river starts here.
"
https://www.atlasobscura.com/places/bridge-of-spies,52.413431,13.090114,"
Bridge of Spies
","
Germany's Glienicke Bridge has a shady history of clandestine meetings, espionage, and spycraft.
"
https://www.atlasobscura.com/places/bockenheimer-warte-subway-station-entrance,50.119682,8.653544,"
Bockenheimer Warte Subway Station Entrance
","
The entrance to this Frankfurt subway station looks like an old tram car crashed into the concrete sidewalk.
"
https://www.atlasobscura.com/places/stolpersteine-holocaust-memorials,52.5167,13.37775,"
Stolpersteine Holocaust Memorials
","
Tiny memorials honor individual victims of the Holocaust.
"
https://www.atlasobscura.com/places/westfriedhof-station,48.169674,11.528533,"
Westfriedhof Station
","
A subterranean display of public art and architecture.
"
https://www.atlasobscura.com/places/otto-weidts-workshop-for-the-blind-museum,52.524273,13.402184,"
Otto Weidt's Workshop for the Blind
","
A brush maker used his factory to protect blind Jews from the Gestapo.
"
https://www.atlasobscura.com/places/velvet-bar,52.478993,13.438468,"
Velvet
","
Taste freshly foraged yarrow and black locust blossoms at this ambitious cocktail bar.
"
https://www.atlasobscura.com/places/medieval-crime-museum,49.375602,10.179159,"
Medieval Crime Museum
","
Horrifically creative torture devices and shame punishments line the walls of this chilling museum.
"
https://www.atlasobscura.com/places/carillon-berlintiergarten,52.517748,13.36696,"
Carillon Berlin-Tiergarten
","
One of the world's heaviest musical instruments towers within a popular urban park.
"
https://www.atlasobscura.com/places/bonn-cherry-blossoms,50.739197,7.096115,"
Bonn Cherry Blossoms
","
Thousands of flowers create enchanting pink tunnels over the city streets.
"
https://www.atlasobscura.com/places/kunstkammer-georg-laue,48.15127,11.5728,"
Kunstkammer Georg Laue
","
One man's personal kunstkammer, museum and shop.
"
https://www.atlasobscura.com/places/marktkirche-st-georgii-et-jacobi,52.371712,9.735259,"
Marktkirche
","
Striking occult iconography on a medieval German church.
"
https://www.atlasobscura.com/places/gasometer-oberhausen,51.493956,6.870314,"
Gasometer Oberhausen
","
An industrial relic is now one of Europe's most staggering art spaces.
"
https://www.atlasobscura.com/places/oberhafenkantine-berlin,52.496576,13.4523,"
Oberhafenkantine Berlin
","
A portable, wooden replica (minus the hyphen) of Hamburg’s iconic crooked coffee shop.
"
https://www.atlasobscura.com/places/stadtbahn-viaduct-world-war-ii-damage,52.52,13.39099,"
Stadtbahn Viaduct World War II Damage
","
Reminders of the Battle of Berlin still scar the railway.
"
https://www.atlasobscura.com/places/dresden-frauenkirche,51.051464,13.74045,"
Dresden Frauenkirche
","
This Dresden church was purposely rebuilt Protestant after being demolished in World War II.
"
https://www.atlasobscura.com/places/chandelier-hall-of-cologne-sewerage-system,50.950666,6.963422,"
Chandelier Hall
","
An elegant chandelier hangs over this ancient sewer chamber, now open for concerts and public tours.
"
https://www.atlasobscura.com/places/hexentanzplatz-witches-dance-floor,51.73001,11.024191,"
Hexentanzplatz (Witches' Dance Floor) 
","
This enchanting mountain plateau celebrates spooky local folklore.
"
https://www.atlasobscura.com/places/the-kongresshalle-nuremberg-nuremberg-germany,49.434143,11.111125,"
The Kongresshalle, Nuremberg
","
This abandoned coliseum was intended to be a grand Nazi rallying ground before it was halted at the end of the war.
"
https://www.atlasobscura.com/places/teufelsmauer-the-devils-wall,51.786506,10.966847,"
Teufelsmauer (The Devil's Wall)
","
A strange rock formation with numerous legends trying to explain it.
"
https://www.atlasobscura.com/places/chammunster-bone-houseossuary,49.210972,12.694232,"
Chammünster Ossuary
","
In 1830, cemetery workers in Cham unearthed a chamber housing thousands of skeletal remains from the 13th century, which can still be viewed today.
"
https://www.atlasobscura.com/places/volklinger-hutte,49.248815,6.844264,"
Volklinger Ironworks
","
A former ironworks that was the first UNESCO industrial site.
"
https://www.atlasobscura.com/places/eisbachwelle,48.143497,11.587676,"
Eisbachwelle
","
Go surfing on this urban wave, ""hacked"" by local surfers.
"
https://www.atlasobscura.com/places/schlafen-im-weinfass-wine-barrel-hotel-germany,48.610567,8.138352,"
Schlafen im Weinfass
","
You haven’t properly toured a winery until you’ve slept in an actual wine barrel.
"
https://www.atlasobscura.com/places/pinkelbaum-peeing-tree,50.071514,8.681625,"
Pinkelbaum (Peeing Tree) 
","
After years of being casually peed on by humans, this tree is peeing back.
"
https://www.atlasobscura.com/places/gespensterwald,54.162784,11.940456,"
Gespensterwald (Ghost Forest)
","
Twisted trees shaped by coastal winds make this woodland look like something from a spooky story.
"
https://www.atlasobscura.com/places/the-thousand-year-rose-hildesheim-germany,52.148281,9.946468,"
The Thousand-Year Rose
","
The world's oldest rose is so tough it survived being bombed in World War II.
"
https://www.atlasobscura.com/places/sanssouci-palace,52.404695,13.035276,"
Sanssouci Palace
","
The ""Prussian Versailles"" that is as glorious today as when it was built.
"
https://www.atlasobscura.com/places/museum-of-sepulchral-culture,51.30919,9.48765,"
Museum of Sepulchral Culture
","
This German museum is devoted to all aspects of grave culture from headstones to coffins.
"
https://www.atlasobscura.com/places/filmtheater-sendlinger-tor,48.13405,11.56705,"
Filmtheater Sendlinger Tor
","
This century-old cinema house has a marquee that has been hand painted by a single man for over 25 years.
"
https://www.atlasobscura.com/places/museum-of-medical-history-hamburg,53.593742,9.976921,"
Museum of Medical History Hamburg 
","
Wax models of disease and deformity are on display at this German medical museum.
"
https://www.atlasobscura.com/places/fuggerei,48.369716,10.903887,"
Fuggerei
","
In this truly magical place, rent hasn't been raised since the year 1520.
"
https://www.atlasobscura.com/places/harrys-harbor-bazaar,53.542246,9.987669,"
Harry’s Harbor Bazaar
","
A wunderkammer of exoticism immortalized by Tom Waits.
"
https://www.atlasobscura.com/places/berlin-victory-column,52.514692,13.349137,"
Berlin Victory Column
","
A monument to the three wars that led to German unification towers within a Berlin traffic circle.
"
https://www.atlasobscura.com/places/friede-sei-mit-dir,52.506633,13.391591,"
Friede sei mit Dir
","
This obscene artwork on the side of a newspaper office pokes fun at a rival paper's former editor-in-chief.
"
https://www.atlasobscura.com/places/dialogue-in-the-dark,50.112923,8.678383,"
DIALOGMUSEUM
","
This unique exhibit ""Dialogue in the Dark"" reverses roles as the visionless become guides and the sighted become ‘blind.’
"
https://www.atlasobscura.com/places/muhlenplatz,51.60043,9.53786,"
Mühlenplatz
","
The history of German architecture is explored across this fairy-scale mini-city.
"
https://www.atlasobscura.com/places/quedlinburg-abbey,51.785999,11.136787,"
Quedlinburg Abbey
","
The medieval institution is home to the precious treasure stolen in World War II in one of the greatest art thefts of the 20th century.
"
https://www.atlasobscura.com/places/lego-bridge,51.267583,7.160697,"
Lego Bridge
","
This painted Lego bridge is the product of over a century of locomotive history.
"
https://www.atlasobscura.com/places/miniatur-wunderland,53.543908,9.98839,"
Miniatur Wunderland
","
Model Trains and Much More in Hamburg.
"
