ao_link,lat,lon,itemLabel,description
https://www.atlasobscura.com/places/the-museum-of-innocence-2-istanbul-turkey,41.030724,28.979736,The Museum of Innocence,This museum was invented in a novel before being made real by the author.
https://www.atlasobscura.com/places/aspendos-theater,36.938893,31.172505,Aspendos Theater,The best-preserved ancient theater in the world.
https://www.atlasobscura.com/places/kaymakli-underground-city,38.457161,34.752277,Kaymaklı Underground City,"While not Turkey's deepest underground city, this subterranean redoubt is the largest."
https://www.atlasobscura.com/places/safranbolu,41.24374,32.690334,"Safranbolu, Turkey",Ottoman-era houses lovingly preserved.
https://www.atlasobscura.com/places/rumeli-hisari,41.084822,29.056698,Rumeli Hisari,This half-forgotten fortress was constructed by the Ottoman conqueror of Constantinople.
https://www.atlasobscura.com/places/ishak-pasa-palace-2,39.520476,44.128984,Ishak Pasha Palace,"Standing proud atop a Turkish bluff, this Ottoman palace has retained its grandeur despite being abandoned for centuries."
https://www.atlasobscura.com/places/miniaturk,41.059388,28.948883,Miniaturk,Large miniature theme park with 100-plus models.
https://www.atlasobscura.com/places/olympos,36.396512,30.475216,Olympos Coastal National Park (Çıralı),"Roman ruins, natural methane fires and a lovely beach."
https://www.atlasobscura.com/places/kaiser-wilhelm-fountain,41.007075,28.976676,Kaiser Wilhelm Fountain,A fountain standing as a testament to a doomed alliance.
https://www.atlasobscura.com/places/pierre-loti-hill,41.054438,28.933372,Pierre Loti Hill,Have tea in a cemetery with a dazzling view of Istanbul.
https://www.atlasobscura.com/places/burj-al-babas,40.444411,31.204584,Burj Al Babas,The only residents of this abandoned housing development full of identical castles are stray cats and dogs.
https://www.atlasobscura.com/places/column-of-the-goths,41.01449,28.985463,Column of the Goths,"This column celebrates Rome's victory over the Goths, and may be the oldest Roman monument in Istanbul."
https://www.atlasobscura.com/places/armenian-cathedral-of-the-holy-cross,38.3403,43.0369,Armenian Cathedral of the Holy Cross,An ancient church on a tiny island covered in stone bible stories has controversially been turned into a museum.
https://www.atlasobscura.com/places/kusadasi,37.857913,27.261015,Kuşadası,A charming beach town in Turkey captures all the colors of the rainbow.
https://www.atlasobscura.com/places/sumela-monastery,40.710833,39.620556,Sumela Monastery,A Turkish monastery tucked into a cliff wall.
https://www.atlasobscura.com/places/the-spoonmakers-diamond-istanbul-turkey,41.011543,28.983378,The Spoonmaker's Diamond,No one is sure if the world's fourth-largest diamond had been found in a rubbish heap or was pawned by Napoleon's mom.
https://www.atlasobscura.com/places/serpent-column,41.005639,28.975132,Serpent Column,Ancient serpentine sacrifice holder that has stood the test of time.
https://www.atlasobscura.com/places/istanbul-2461,41.011343,28.98031,Istanbul 2461,Quite possibly the oldest love poem known to humankind.
https://www.atlasobscura.com/places/catalhoyuk,37.666437,32.82566,Çatalhöyük,The largest Neolithic ruins in the world hide a notably clean prehistoric metropolis.
https://www.atlasobscura.com/places/vedat-tek-house,41.050401,28.989358,Vedat Tek House,The eclectic home of a leading Turkish architect is a gorgeous piece of eye candy.
https://www.atlasobscura.com/places/prinkipo-orphanage,40.861062,29.123121,Prinkipo Orphanage,"One of the largest wooden constructions in Europe was meant to be a casino, but soon became an orphanage."
https://www.atlasobscura.com/places/nemrut-dagi,37.980398,38.742245,Nemrut Dagi,Mausoleum and Holy Seat of Antiochus I of Commagene.
https://www.atlasobscura.com/places/orient-express-museum-at-sirkeci-terminal,41.015237,28.977123,Istanbul Railway Museum at Sirkeci Terminal,The legendary luxury train passage is commemorated with a charming museum inside its former eastern terminus.
https://www.atlasobscura.com/places/beylerbeyi-palace,41.043,29.04,Beylerbeyi Palace,This former Imperial summer home was the venue for a royal slap that once echoed 'round the world.
https://www.atlasobscura.com/places/harran-beehive-houses,36.8775,39.033889,Harran Beehive Houses,The ancient abodes are a testament to human ingenuity amid harsh climates.
https://www.atlasobscura.com/places/museum-of-energy,41.066406,28.94668,Museum of Energy,This shuttered power plant is now Turkey's first industrial archaeology museum.
https://www.atlasobscura.com/places/pinara,36.489179,29.258314,Pinara,"At this ancient settlement at the foot of Mount Babadağ, honeycomb tombs are carved into a round cliff."
https://www.atlasobscura.com/places/theodosian-wall-stone-ladder,41.031442,28.933987,Theodosian Wall Stone Ladder,Climb a set of vertiginous stone steps to the top of this impressive ancient edifice.
https://www.atlasobscura.com/places/house-of-the-virgin-mary,37.912285,27.332724,House of the Virgin Mary,The alleged house of the Virgin Mary is tucked away in a park and nature preserve on Mt. Koressos in Turkey and is holy to both Catholics and Muslims alike.
https://www.atlasobscura.com/places/pera-palace-hotel,41.03114,28.973635,Pera Palace Hotel,This historic hotel preserves many treasures from its heyday hosting passengers on the Orient Express.
https://www.atlasobscura.com/places/buyukada,40.852126,29.11974,Büyükada,"Over the centuries, this island paradise has done it all, from providing monks with ecclesiastical respite to sheltering an exiled Leon Trotsky."
https://www.atlasobscura.com/places/lycian-tomb-ucagiz,36.197062,29.847479,Lycian Tomb Uçagiz,A mysterious ancient cemetery with Roman sarcophagi and Lycian inscriptions.
https://www.atlasobscura.com/places/lycian-tomb-ucagiz,36.197062,29.847479,Lycian Tomb Uçagiz,A mysterious ancient cemetery with Roman sarcophagi and Lycian inscriptions.
https://www.atlasobscura.com/places/yedi-uyurlar-magarasi-cave-of-the-seven-sleepers,37.943728,27.353924,Yedi Uyurlar Mağarası (Cave of the Seven Sleepers),Seven early Christians were sealed into a cave where legend has it they slept unharmed for centuries.
https://www.atlasobscura.com/places/suluklugol,40.580585,30.849609,Suluklugol,Fantastic lake on the heart of a fault line.
https://www.atlasobscura.com/places/yeralti-camii-underground-mosque,41.022533,28.976539,Yeralti Camii (Underground Mosque),A surprising and unconventional mosque hidden in the subsoil of Istanbul.
https://www.atlasobscura.com/places/balikli-gol,37.147387,38.784528,Balıklıgöl,A sacred lake with thousands of sacred carp and a biblical history.
https://www.atlasobscura.com/places/abandoned-turkish-bath,37.061044,37.384455,Abandoned Turkish Bath,This hidden gem is bathed in beautiful natural light.
https://www.atlasobscura.com/places/ephesus-public-toilets,37.951698,27.374701,The Public Toilets of Ephesus,"The ancient latrines of the Greeks, in all their public glory."
https://www.atlasobscura.com/places/brothel-advertisement-at-ephesus,37.939397,27.340991,Brothel Advertisement at Ephesus,Carvings in Turkey's Marble Road may have directed ancient Romans to a hidden brothel.
https://www.atlasobscura.com/places/hasankeyf,37.712806,41.415208,Hasankeyf,This ancient city—home to nine civilizations—is soon to be buried under 200 feet of water.
https://www.atlasobscura.com/places/ozkonak-underground-city,38.813056,34.839444,Özkonak Underground City,This ancient subterranean megalopolis is known for the hot oil traps that were installed above each of its entrances.
https://www.atlasobscura.com/places/kizkalesi-fortes,36.46325,34.148927,Fortress of Kızkalesi,Mediterranean castle on a tiny Turkish island.
https://www.atlasobscura.com/places/sardis,38.493344,28.044893,Sardis,"These ruins once flourished as the capital of the Lydian kingdom, often credited with the invention of metal coinage."
https://www.atlasobscura.com/places/tlos,36.554234,29.420206,Tlos,One of the most exquisite Lycian hilltop citadels in Turkey.
https://www.atlasobscura.com/places/hadrians-gate,36.885377,30.70878,Hadrian’s Gate,This arch granting triumphal entrance into Antalya was designed to honor the emperor's visit.
https://www.atlasobscura.com/places/manisa-relief,38.5978,27.5,Manisa Relief,This mysterious cliffside carving of an ancient Hittite deity has baffled scholars for centuries.
https://www.atlasobscura.com/places/bar-at-biz-istanbul,41.036636,28.987797,Bar at Biz Istanbul,Eat your way through history.
https://www.atlasobscura.com/places/agora-of-smyrna,38.418434,27.138908,Agora of Smyrna,An underground network of massive stone arches and their skylit vaults support ruins of portico structures above.
https://www.atlasobscura.com/places/kanaat-lokantasi-istanbul,41.025849,29.01651,Kanaat Lokantasi,This family-owned canteen has been selling goat milk ice cream since 1933.
https://www.atlasobscura.com/places/basilica-of-st-john,37.951863,27.367163,Basilica of St. John,This crumbling medieval basilica once attracted pilgrims by the thousands to collect a miraculous dust that formed above the saint's tomb.
https://www.atlasobscura.com/places/taksim-mosque,41.036949,28.984136,Taksim Mosque,One of the newest mosques in a city filled with thousands.
https://www.atlasobscura.com/places/siirt-seref-buryan-istanbul,41.017211,28.95338,Siirt Şeref Büryan,"Come for the whole sides of slow-roasted lamb, stay for the regional Kurdish specialties."
https://www.atlasobscura.com/places/baris-manco-house-and-museum,40.981824,29.024992,Baris Manco House and Museum,"The home-turned-museum of Barış Manço, the mustachioed Turkish Elvis for children."
https://www.atlasobscura.com/places/maidens-sand-path-kizkumu-beach,36.759282,28.13044,Maiden's Sand Path of Kizkumu Beach,"According to local legends, the shallow sandbar that allows visitors to walk across Orhaniye Bay has a tragic backstory."
https://www.atlasobscura.com/places/isa-yusuf-alptekin-park,41.005052,28.975042,Isa Yusuf Alptekin Park,A tiny park in the middle of some big power politics.
https://www.atlasobscura.com/places/meryem-ana-rum-ortodoks-kilesesi,41.029633,28.949228,Meryem Ana Rum Ortodoks Kilesesi,It's believed that this small church was connected to the Hagia Sophia via a secret tunnel.
https://www.atlasobscura.com/places/nazaretian-house,37.062539,37.37771,Nazaretian House,A beautiful 19th-century Armenian mansion is preserved above an unassuming cafe.
https://www.atlasobscura.com/places/buuzecedi-istanbul,41.020745,28.94244,Buuzecedi,Homesick Syrian refugees head to this restaurant for a taste of Damascus.
https://www.atlasobscura.com/places/kirkpinar-oil-wrestling-festival,41.68986,26.557432,Kirkpinar Oil Wrestling Festival,Brawny guys rolling around in oil is the oldest regular sporting event besides the Olympics.
https://www.atlasobscura.com/places/church-of-st-nicholas,36.244862,29.985343,Church of St. Nicholas,"This church houses the tomb—but not the remains—of St. Nicholas, the likely progenitor to Santa Claus."
https://www.atlasobscura.com/places/istanbul-airport-museum,41.2599,28.742729,Istanbul Airport Museum,This airport also offers travelers the chance to view thousands of years of Turkish history.
https://www.atlasobscura.com/places/golden-horn-metro-bridge,41.022543,28.966706,Haliç Metro Bridge,Taking the subway here means doing so over a bridge located in the middle of an estuary.
https://www.atlasobscura.com/places/camlik-railway-museum,37.88522,27.38057,Çamlik Railway Museum,This beautiful train graveyard is one of the largest collections of steam locomotives in the Mediterranean and Europe.
https://www.atlasobscura.com/places/durupinar-site,39.440628,44.234517,Durupınar Site,"Natural rock formation, or biblical artifact that saved Earth's wildlife two by two?"
https://www.atlasobscura.com/places/cathedral-of-mren,40.242448,43.662899,Cathedral of Mren,This ancient abandoned church in a remote part of Turkey is in danger of falling over.
https://www.atlasobscura.com/places/palace-of-the-porphyrogenitus-tekfur-sarayi-muzesi-istanbul-turkey,41.035439,28.942675,Palace of the Porphyrogenitus,"Byzantine emperors ruled, lived, and died in this 13th-century palace-turned-museum."
https://www.atlasobscura.com/places/inciralti-meyhanesi-istanbul,41.044896,29.044675,Inciralti Meyhanesi,Wash down heaping platters of meze with raki at one of the city's best taverns.
https://www.atlasobscura.com/places/susuz-caravanserai,37.378107,30.540128,Susuz Caravanserai,A little-known caravanserai hidden among farmhouses in the Turkish countryside.
https://www.atlasobscura.com/places/mount-judi,37.0,42.0,Mount Judi,"A small mountain at the crossroads of Turkey, Iraq, and Syria that some believe was the landing point of Noah's Ark."
https://www.atlasobscura.com/places/the-seljuk-mosque-of-ani-ocakli-koyu-turkey,40.505149,43.570041,Minuchir Mosque of Ani,Remnants of successive wars and Muslim colonialism in the 11th century.
https://www.atlasobscura.com/places/lacivert-istanbul,41.091349,29.066516,Lacivert,Feast on the freshest of fish by the Bosphorus.
https://www.atlasobscura.com/places/irgandi-bazaar-bridge,40.181948,29.070812,Irgandi Bazaar Bridge,"This Ottoman bridge is a rare covered bridge with shops, and considers itself the only bazaar bridge in the world."
https://www.atlasobscura.com/places/asansor,38.408659,27.117646,Asansör,"This elevator was built in 1907 to connect two neighborhoods separated by a steep, rocky cliff."
https://www.atlasobscura.com/places/four-legged-minaret,37.910738,40.237785,Four-Legged Minaret,"Balanced on four stone pillars, this historic tower was the site of a tragic political assassination."
https://www.atlasobscura.com/places/tuzluca-salt-mines,40.051037,43.666302,Tuzluca Salt Mines,A former salt mine is now a cool picnic spot for families and asthmatics.
https://www.atlasobscura.com/places/column-of-marcian,41.012191,28.951409,Column of Marcian,The only Roman honorific column in Istanbul.
https://www.atlasobscura.com/places/expo-2016-antalya-turkey,36.94764,30.883664,Expo 2016 Antalya,A recently-abandoned international exhibition center.
https://www.atlasobscura.com/places/ancient-city-of-magnesia,37.852605,27.528529,Ancient City of Magnesia,These ancient ruins include a stadium dating back to 400 BC.
https://www.atlasobscura.com/places/canakci-heykeli-avanos-turkey,38.719033,34.847384,Çanakçı Heykeli,This giant work of Cappadocian pottery includes a memorial for the artisan who created it.
https://www.atlasobscura.com/places/column-of-arcadius,41.007796,28.943003,Base of the Column of Arcadius,A massive marble pedestal is all that remains of a column that towered over Constantinople for 1300 years.
https://www.atlasobscura.com/places/ahlat-seljuk-cemetery,38.740425,42.458948,Ahlat Seljuk Cemetery,Hundreds of medieval Islamic gravestones decorate the mountainous landscape in the largest cemetery in Turkey.
https://www.atlasobscura.com/places/librarian-with-donkey-monument,38.631364,34.911529,Librarian With the Donkey Monument,A monument to the Turkish librarian who delivered books on the back of a donkey.
https://www.atlasobscura.com/places/land-of-sleeping-volcanoes,38.558671,28.661288,Land of Sleeping Volcanoes,Stand on the rim of a dormant volcano and gaze across a vast ash plain frozen in time.
https://www.atlasobscura.com/places/kirkkasik-bedesten,36.915762,34.896789,Kirkkasik Bedesten,This 16th-century covered market is still open everyday.
https://www.atlasobscura.com/places/roman-baths-of-ankara,39.946494,32.850648,Roman Baths of Ankara,This large Roman bath complex offers a window into ancient life in the arid Central Anatolian steppe.
https://www.atlasobscura.com/places/afyonkarahisar-castle,38.756976,30.531657,Afyonkarahisar Castle,"This 3,000-year-old “opium black fortress” towers over the ancient town named after it."
https://www.atlasobscura.com/places/semsi-pasha-mosque,41.025005,29.029263,Şemsi Pasha Mosque,An Ottoman-era mosque looking over the Black Sea.
https://www.atlasobscura.com/places/tumulus-mm,39.653442,31.996756,Midas Tümülüsü (Tumulus MM),The oldest known standing wooden building in the world is a chamber inside a burial mound.
https://www.atlasobscura.com/places/asur-ticaret-tableti-kayseri,38.717055,35.489947,Asur Ticaret Tableti,A giant replica of an Assyrian cuneiform tablet stands in the middle of a busy intersection near the city center of Kayseri.
https://www.atlasobscura.com/places/saruhanbey-pine-tree,38.616797,27.425702,Saruhan Bey Pine Tree,A centuries-old pine tree is growing through the floor and roof of this building.
https://www.atlasobscura.com/places/st-pauls-well,36.918322,34.89483,St Paul’s Well,A well said to have belonged to Paul the Apostle and part of UNESCO Tentative list of World Heritage Sites in Turkey.
https://www.atlasobscura.com/places/canakkale-trojan-horse,40.151907,26.405135,Çanakkale Trojan Horse,The legendary wooden horse that stands in modern Troy is a prop from the 2004 Wolfgang Petersen film.
https://www.atlasobscura.com/places/augustus-temple-turkey,39.94439,32.858071,Temple of Augustus,The ruins of a Roman temple from 1st Century BC with the only preserved inscription of “The Deeds of the Divine Augustus.”
https://www.atlasobscura.com/places/bozdag-film-platolari,41.216335,29.213395,Bozdağ Film Platoları,Step into the world of one of Turkey's most popular television series for a virtual trip through Ottoman Empire history.
https://www.atlasobscura.com/places/anitkabir,39.924887,32.832208,Anitkabir (Mausoleum of Kemal Atatürk),Resting place and mausoleum of the founder and first president of Turkey.
https://www.atlasobscura.com/places/taskuyu-cave,36.949358,34.788215,Taşkuyu Mağarası (Taskuyu Cave),This 470-meter-long dripstone cave was discovered by chance in 2006.
https://www.atlasobscura.com/places/gokyay-chess-museum,39.934791,32.863321,Gökyay Chess Museum,A collection of over 700 chess sets in a beautiful historic building.
https://www.atlasobscura.com/places/sakirin-mosque-istanbul,41.013309,29.024329,Şakirin Mosque,A mosque with distinctive modern features.
https://www.atlasobscura.com/places/aslanhane-mosque,39.936733,32.865226,Aslanhane Mosque,"This 13th-century UNESCO-listed ""lion's house"" mosque is named after a repurposed lion sculpture."
https://www.atlasobscura.com/places/guvenpark,39.920004,32.853386,Güvenlik Anıtı (Security Monument),"A monument completed by a Third Reich sculptor in 1935 in Ankara's central park encourages Turks to ""be proud, work hard, and have trust."""
https://www.atlasobscura.com/places/luletasi-muzesi,39.763178,30.525984,Lületaşı Müzesi (Meerschaum Museum),"A museum celebrating the mineral used to make ornate, carved tobacco pipes."
https://www.atlasobscura.com/places/seyyid-battal-gazi-turbesi,39.442251,30.693616,Seyigazi Türbesi,"A hilltop fortress full of tombs, including one for legendary hero Seyyid Battal Gazi."
https://www.atlasobscura.com/places/ugur-mumcu-park,39.759509,30.499331,Uğur Mumcu Park,This harrowing memorial remembers a murdered investigative journalist.
https://www.atlasobscura.com/places/ulucanlar-prison-museum-ankara,39.937634,32.873215,Ulucanlar Prison Museum,A prison-turned-museum sheds light on modern Turkish history.
https://www.atlasobscura.com/places/ulus-victory-monument,39.9419,32.85482,Ulus Victory Monument,One of the earliest Ataturk monuments commemorates the victory of the Turkish War of Independence.
https://www.atlasobscura.com/places/monument-of-the-great-triumph,38.757942,30.538101,Monument of the Great Triumph,A unique and controversial artifact of the early Turkish Republic.
https://www.atlasobscura.com/places/asitane-restaurant,41.031043,28.938893,Asitane Restaurant,This eatery re-creates dishes from the Ottoman Empire so you can dine like a sultan.
https://www.atlasobscura.com/places/galata-house-restaurant,41.024837,28.973396,Galata House Restaurant,"Housed in an old British jail, this spot serves up Georgian, Russian, and Ukrainian specialities with a side of Turkish history."
https://www.atlasobscura.com/places/monument-to-humanity-kars,40.59267,43.077831,"Monument to Humanity, Kars","Unfinished monument to peace between Turkey and Armenia, long divided by a dispute over genocide."
