ao_link,lat,lon,itemLabel,description
https://www.atlasobscura.com/places/bronze-bathers-singapore-quay,1.286894,103.84954,"
Bronze Bathers
","
The most playful of the life-sized statues that make up Singapore's ""People of the River.""
"
https://www.atlasobscura.com/places/changi-airport-butterfly-garden,1.356947,103.988292,"
Changi Airport's Butterfly Garden 
","
Watch butterflies take flight before you fly.
"
https://www.atlasobscura.com/places/southernmost-point-of-continental-asia,1.248067,103.821385,"
Southernmost Point of Continental Asia
","
Across this single-file rope bridge is what has been claimed to be the edge of continental Asia.
"
https://www.atlasobscura.com/places/mint-toy-museum,1.296323,103.854637,"
Mint Museum of Toys
","
30 years worth of pressed-tin, bakalite, and characters both loved and forgotten.
"
https://www.atlasobscura.com/places/kong-meng-san-phor-kark-see-monastery,1.361516,103.835812,"
Kong Meng San Phor Kark See Monastery
","
The largest monastery in Singapore is home to a crematorium, a college, and one of Asia’s largest indoor Buddha statues.
"
https://www.atlasobscura.com/places/japanese-cemetery-park,1.364998,103.875778,"
Japanese Cemetery Park 
","
From prostitutes to soldiers to business men, the dead in this graveyard are a microcosm of Singapore's history with Japan.
"
https://www.atlasobscura.com/places/sri-mariamman-temple,1.282687,103.845146,"
Sri Mariamman Temple
","
Singapore's oldest Hindu temple.
"
https://www.atlasobscura.com/places/little-guilin,1.355638,103.754511,"
Little Guilin
","
A disused quarry turned lake in the middle of a residential district.
"
https://www.atlasobscura.com/places/singapore-s-blinking-snails,1.355398,103.86775,"
Singapore's Blinking Snails
","
Relax on your veranda and watch the light show.
"
https://www.atlasobscura.com/places/kwong-wai-siew-peck-san-theng,1.345723,103.84337,"
Kwong Wai Siew Peck San Theng
","
The confluence of modernist and traditional architecture in this religious complex reflects the history of both the living and the dead being uprooted, displaced, and rehoused.
"
https://www.atlasobscura.com/places/berlin-wall-in-singapore,1.306337,103.774008,"
Berlin Wall in Singapore
","
Two panes of the massive Cold War artifact are on display at the National University of Singapore.
"
https://www.atlasobscura.com/places/fountain-of-wealth,1.294743,103.858903,"
Fountain of Wealth
","
This fountain was once heralded as the largest in the world.
"
https://www.atlasobscura.com/places/shuang-long-shan-cemetery,1.305732,103.795955,"
Shuang Long Shan Cemetery
","
The last remaining Hakka cemetery in Singapore.
"
https://www.atlasobscura.com/places/kebun-baru-birdsinging-club,1.374026,103.840563,"
Kebun Baru Birdsinging Club
","
Singapore's Ang Mo Kio Town Garden West is a social hotspot for songbirds and their humans.
"
https://www.atlasobscura.com/places/planet,1.281568,103.863613,"
'Planet'
","
A giant baby floats in the middle of Singapore’s nature park.
"
https://www.atlasobscura.com/places/sultan-mosque,1.302318,103.859111,"
Soy Sauce Bottles of Sultan Mosque
","
A ring of soy sauce bottle bases decorate an important Singaporean landmark.
"
https://www.atlasobscura.com/places/prisoner-of-war-steps,1.310152,103.817605,"
Prisoner of War Steps
","
The history of those incarcerated in Singapore during World War II is etched into the bricks of a popular staircase.
"
https://www.atlasobscura.com/places/lasalle-campus-green,1.302942,103.851517,"
LASALLE Campus Green
","
A quiet patch of astroturf laid out between a building that seems to be splitting in half.
"
https://www.atlasobscura.com/places/thow-kwang-pottery-jungle,1.353593,103.692677,"
Thow Kwang Pottery Jungle
","
This family-owned pottery shop is home to the last operational dragon kiln in Singapore.
"
https://www.atlasobscura.com/places/place-of-refuge-2,1.279319,103.840747,"
'Place of Refuge'
","
According to fictional Kcymaerxthaereal history, a powerful woman with a voice whose beauty could not be concealed found solace at this site at the Majestic Hotel in Singapore.
"
https://www.atlasobscura.com/places/old-hill-street-police-station,1.290869,103.8483,"
Old Hill Street Police Station 
","
Rainbow shutters decorate this former police station.
"
https://www.atlasobscura.com/places/keramat-bukit-kasita,1.272562,103.826531,"
Keramat Bukit Kasita
","
This royal shrine and cemetery is hidden amidst modern public housing.
"
https://www.atlasobscura.com/places/peoples-park-complex,1.284198,103.842549,"
People's Park Complex
","
A manifestation of modernist architectural ideas, this massive, multi-purpose building was one of the first of its kind in Southeast Asia.
"
https://www.atlasobscura.com/places/jalan-kubor-cemetery,1.304595,103.858559,"
Jalan Kubor Cemetery
","
The oldest Muslim cemetery in Singapore, with a strong royal connection.
"
https://www.atlasobscura.com/places/inscription-of-the-island,1.393178,103.986768,"
'Inscription of the Island'
","
An artist crafted this lonely left hand as an imagined relic from Singapore's history.
"
https://www.atlasobscura.com/places/jurong-hill,1.31749,103.707937,"
Jurong Hill
","
This tranquil park with a spiral viewing tower is an off-the-beaten-path area where renowned people have planted a small grove of trees.
"
https://www.atlasobscura.com/places/chulalongkorns-elephant-statue,1.288972,103.85127,"
Chulalongkorn's Elephant Statue
","
This statue was a gift to commemorate the Thai monarch's first visit to a foreign land.
"
https://www.atlasobscura.com/places/keramat-iskandar-shah,1.294343,103.847304,"
Keramat Iskandar Shah
","
A venerated grave atop an ancient royal hill, often attributed to the last king of Singapura.
"
https://www.atlasobscura.com/places/changi-jurassic-mile-singapore,1.334818,103.983505,"
Changi Jurassic Mile
","
A dinosaur-laden walking trail outside Singapore's Changi Airport.
"
https://www.atlasobscura.com/places/mother-and-child,1.306523,103.827668,"
Mother and Child
","
A public statue crafted by Singapore's pioneering sculptor, Ng Eng Teng.
"
https://www.atlasobscura.com/places/the-singapore-stone-asia,1.296613,103.848509,"
The Singapore Stone
","
An undeciphered text is inscribed on a mysterious stone slab.
"
https://www.atlasobscura.com/places/tanglin-hill-brunei-hostel-singapore,1.302235,103.814426,"
Tanglin Hill Brunei Hostel
","
A abandoned hostel which was once home to Brunei's brightest students and present-day politicians.
"
https://www.atlasobscura.com/places/nirvana-memorial-garden,1.370735,103.688122,"
Nirvana Memorial Garden
","
Surrounded by a serene and tranquil environment, this magnificent columbarium is the popular final resting place for many families to house their departed loved ones.
"
https://www.atlasobscura.com/places/tortoises-kusu-island-singapore,1.223244,103.861119,"
Tortoises of Kusu Island
","
Legend holds that a tortoise turned itself into this island to save two shipwrecked sailors.
"
https://www.atlasobscura.com/places/marsiling-tunnels-singapore,1.449595,103.774114,"
Marsiling Tunnels
","
These secretive tunnels were once the site of a Royal Air Force fuel reserve depot.
"
https://www.atlasobscura.com/places/kim-hock-guan-singapore,1.301541,103.853419,"
Kim Hock Guan 
","
The oldest bakkwa shop in Singapore is especially beloved during the Lunar New Year festivities.
"
https://www.atlasobscura.com/places/the-intan-peranakan-home-museum-singapore,1.314667,103.900982,"
The Intan
","
A private home museum with a collection of over 5,000 Peranakan artifacts.
"
https://www.atlasobscura.com/places/kubur-kassim-cemetery-singapore,1.316679,103.922618,"
Kubur Kassim Cemetery
","
Old Muslim cemetery and resting place of folkloric creatures
"
https://www.atlasobscura.com/places/from-chettiars-to-financiers,1.287363,103.85259,"
‘From Chettiars to Financiers’
","
A unique, time-transcending work of art depicting the progress of trade in Singapore.
"
https://www.atlasobscura.com/places/the-majestic-theatre,1.284742,103.843228,"
The Majestic Theatre
","
The elaborate façade of this old Cantonese opera house celebrates the building's history and the love story that founded it.
"
https://www.atlasobscura.com/places/the-river-merchants-singapore,1.286176,103.852484,"
'The River Merchants'
","
These bronze statues depict the early days of trading in Singapore.
"
https://www.atlasobscura.com/places/long-ya-men,1.266437,103.802142,"
Long Ya Men
","
A replica of the lost rock cliff that was once significant in Singapore's maritime history.
"
https://www.atlasobscura.com/places/singapore-civilian-war-memorial,1.292859,103.854687,"
Civilian War Memorial
","
A monument to the civilian victims of the Japanese Occupation forces of World War II.
"
https://www.atlasobscura.com/places/devils-bend-old-upper-thomson-road-singapore,1.380359,103.817653,"
Devil's Bend (Old Upper Thomson Road)
","
This sharp turn was once the most dangerous part of the Singapore Grand Prix circuit.
"
https://www.atlasobscura.com/places/umbrella-trees-of-little-india,1.308479,103.853707,"
Umbrella Trees
","
Colorful umbrella-covered trees in Singapore's Little India look straight out of Dr. Seuss.
"
https://www.atlasobscura.com/places/keppel-hill-reservoir,1.270666,103.817236,"
Keppel Hill Reservoir
","
A former reservoir that was only recently discovered after more than 60 years of disuse.
"
https://www.atlasobscura.com/places/the-clinic-singapore,1.290835,103.845538,"
The Clinic
","
""Would you like your sangria in an IV bag, or straight-up?""
"
https://www.atlasobscura.com/places/changi-junk-store,1.313518,103.89948,"
Changi Junk Store
","
A so-called Singapore junk store that is closer to a historical restoration center.
"
https://www.atlasobscura.com/places/booksactually,1.282492,103.830298,"
BooksActually
","
An independent bookstore and press with a large collection of local and English-language literature.
"
https://www.atlasobscura.com/places/sungei-road-thieves-market,1.289437,103.84998,"
Sungei Road Thieves Market
","
A licentious look into Singapore's past, full of disorderly bric-a-brac and disreputable characters.
"
https://www.atlasobscura.com/places/singapore-philatelic-museum,1.29279,103.84877,"
Singapore Philatelic Museum
","
Postal archives over 150 years old offer a window into Singapore's culture and tradition.
"
https://www.atlasobscura.com/places/kusu-keramat,1.223077,103.8615,"
Keramat Kusu
","
Three Malay graves are at the center of an annual pilgrimage that reflects syncretic practices.
"
