,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
2,Schneider-Wibbel-Gasse ,51.22568,6.77336, , ,See,"A small lane inside the old town, connecting Bolkerstraße and Flingerstraße. It is packed with restaurants and bars, most of them offering Spanish-American and Latin American food (particularly Argentinian). Tailor Wibbel is the main character of a popular theatre play, written by Hans Müller-Schlösser in 1913. Tailor Wibbel had opposed Napoleon and, therefore, was sent to prison. But, instead of himself, his assistant went to jail under the name of Wibbel. Unfortunately, the assistant died in prison as a result of a former disease, so the actual Wibbel was able to witness his own burial incognito. After the end of the French occupation, Wibbel had the chance to disclose his identity and became a local hero. Across Bolkerstraße is the Wibble clock. Daily, at 11:00, 13:00, 15:00, 18:00 and 21:00, it shows the Wibbel character. At the other end of Tailor Wibbel Lane, near Flingerstraße, is the Wibble sculpture. Walk near by and examine the sculpture. Did you see the mouse?","(51.22568, 6.77336)",wikivoyage,red
0,Rathaus ,51.22596,6.77123, , ,See,"The historic and striking city hall of Düsseldorf dates from the 16th century. Since then it has housed the city parliament. The building consists of three parts, and there are guided tours for free every Wednesday at 15:00. They will show you the council hall, the Jan-Wellem hall and the reception hall of the Lord Mayor where they present the city’s silver coins and roof-paintings of the artists Domenico Zanetti and Johannes Spilberg.","(51.22596, 6.77123)",wikivoyage,red
1,Jan Wellem ,51.2258,6.77202, , ,See,"In front of the city hall is the '''monument of elector Johann Wilhelms II''' (1658-1716) on horseback. The citizens affectionately call him Jan Wellem. His monument is among the most important baroque equestrian sculptures north of the Alps. Because of his connections to European dynasties and by the powers invested in him he was a very important man. In co-operation with other electors he elected the German Emperor. He was a representative of a pompous baroque sovereign. In 1691 he married Anna Maria Luisa de‘ Medici (1667-1743). Jan Wellem died in 1716; his grave site is in St. Andreas-Church. Jan Wellem boosted the development of Düsseldorf, so the citizens still love him. The monument was realised by Gabriel Grupello in 1711.","(51.2258, 6.77202)",wikivoyage,red
2, Gießer-Junge ,51.22567,6.77169, ,https://emuseum.duesseldorf.de/view/objects/asitem/items%240040:135870 ,See,"At the side of market square, in the shadow of Jan Wellem, stands the statue of the cast boy. They say that just before the cast of the Jan Wellem monument master Grupello realised that the amount of metal was not sufficient. This prompted the cast boy to ask the citizens for a donation of noble metal like silver forks or coins. He got so much that the cast could be finished very well. Out of thankfulness he got a statue too. The one you see today was designed by Willi Hoselmann and realised in 1932.","(51.22567, 6.77169)",wikivoyage,red
3,Wilhelm-Marx-Haus ,51.22484,6.77678, , ,See,"The Wilhelm-Marx-Haus was the first ''Hochhaus'', or highrise building, in Germany and, apparently, in Europe. Finished in 1924, it is 57 m high and has 13 floors above ground level. The architect was Wilhelm Kreis. It used to be the home of the Düsseldorf Stock Exchange and includes a theatre. It is named after Wilhelm Marx, who was mayor of Düsseldorf in the early 20th century and started a programme for the modernisation of the city at that time.","(51.22484, 6.77678)",wikivoyage,red
4,Filmmuseum Düsseldorf ,51.22411,6.77074,Schulstraße 4 , ,See,,"(51.22411, 6.77074)",wikivoyage,red
5,K20 Kunstsammlung NRW ,51.22862,6.77593,Grabbeplatz 5 ,https://www.kunstsammlung.de/en/ ,See,"Kunstsammlung NRW has two buildings, K20 at Altstadt and K21 in Carlstadt. K20 has a great collection of 20th-century art, including Picasso, Klee, Richter, Kandinsky, and Warhol.","(51.22862, 6.77593)",wikivoyage,red
0,Carlsplatz ,51.2234,6.77359, , ,See,"The Carlsplatz is the centre of Carlstadt and houses the city's only permanent weekday market, featuring savory food, sweets, flowers as well as popular artworks","(51.2234, 6.77359)",wikivoyage,red
0,Maxkirche ,51.22332,6.77146, , ,See,"The late baroque church was built in the mid-17th century for the Franciscan convent and, after its dissolution in 1804, was renamed St. Maximillian as a nod towards the then-Elector to protect it from destruction. The church is renowned for its organ music and choir.","(51.22332, 6.77146)",wikivoyage,red
0,Alter Hafen ,51.22442,6.77078, , ,See,"Neither a haven nor actually old, the ''Alter Hafen'' occupies the area that was once the haven of the fortress of Düsseldorf. Today it is not connected to the Rhine, nor is it actually deep enough (there is a parking garage and tunnel underneath) to serve as a haven, and is surrounded by buildings constructed after the Second World War, but it is still a very nice area for a stroll.","(51.22442, 6.77078)",wikivoyage,red
0,Palais Nesselrode ,51.22383,6.77108,Schulstraße 4 , ,See,,"(51.22383, 6.77108)",wikivoyage,red
1,Palais Wittgenstein ,51.22235,6.77268,Bilker Straße 7-9 , ,See,"The residences at Bilker Straße 7 and 9 both have rich history (including ownership by Prince von Sayn-Wittgenstein, which gave them the name), and are owned by the municipality. They were reconstructed in the 1970s with their historic façades preserved, but the interior was redeveloped to house cultural institutions. Today it is the home to the ''Marionetten-Theater'', a chamber music hall and the ''Institut Francais''","(51.22235, 6.77268)",wikivoyage,red
0,Stadtmuseum ,51.22235,6.76992,Berger Allee 2 , ,See,"The municipal museum features collections of artifacts, art and photographs related to the history of the city. It is located in the reconstructed baroque ''Palais Spee'' (as well as a postmodern west wing added in the 1970s), which features an extensive garden park with a pond formed from the ''Südliche Düssel''. Even if you pass on the museum's collections, the park is worth a visit.","(51.22235, 6.76992)",wikivoyage,red
0,K21 Kunstsammlung NRW ,51.2165,6.77396,Ständehausstraße 1 ,https://www.kunstsammlung.de/en/ ,See,"Kunstsammlung NRW has two buildings, K20 at Altstadt and K21 in Carlstadt. K21 houses a modern art collection after 1960s, mainly from local artists.","(51.2165, 6.77396)",wikivoyage,red
0,Rheinturm ,51.21794,6.76163, ,http://www.duesseldorf.de/thema/sights/rheinturm/index.shtml ,See,"The 240-m-high Rhine Tower is right on the Rhine river, near the Media Harbor. It offers a 360-degree view from the restaurant, at 172 m. The restaurant is overpriced, but it is worth a trip for the amazing view.","(51.21794, 6.76163)",wikivoyage,red
0,Medienhafen ,51.21618,6.75787, , ,See,"At the southern end of the Rhine promenade you will find the newest landmark of Düsseldorf, the so called Media Harbour. The former harbour was transformed into a quarter with restaurants, bars, coffee shops, discotheques and hotels. Its flair is based on the mixture of old and new. Protected buildings like depots, quay walls and industrial surroundings stand side by side with modern architecture. There are buildings constructed by Frank O. Gehry, Claude Vasconi or David Chipperfield. It is mainly the Gehry buildings that form the face of the quarter.","(51.21618, 6.75787)",wikivoyage,red
0,Nordpark,51.25662,6.74696,,,See,"on the right bank of Rhine in the northern city, is one of the major Parks in Düsseldorf. Its most interesting part is the Japanese garden inside, a gift of the Japanese community to the citizens. Within about 5,000 m², you will find an example of Japanese horticulture with traditional elements like stones, trees, bushes, ponds and bridges. Entrance is free.","(51.25662, 6.74696)",wikivoyage,red
1,EKO-Haus,51.23924,6.74573,Brüggener Weg 6,,See," The house of Japanese culture in the quarter of Niederkassel on the left bank of the Rhein. It was Europe’s first Buddhist temple, and it is surrounded by several buildings like a kindergarten and a library. The garden is styled like a Japanese garden. There are guided tours, but if you respect the dignity of the location they will not prevent you from stepping in without a guide during daytime.","(51.23924, 6.74573)",wikivoyage,red
0,Benrath Palace and Park ,51.16103,6.87051, ,http://www.schloss-benrath.de ,See,"The Corps de Logis is the central building of the three-wing maison de plaisance, which was erected for the Palatine Elector Carl Theodor by his garden and building director Nicolas de Pigage. Construction was completed in 1770: it is a complete work of art that unites architecture and nature in one overlapping concept, and is rated as one of the most beautiful palaces of the rococo epoch. The park beside the Palace is enormous, nearly 62,000 m². Take the U71 or the U83 tram towards Benrath, exit Schloss-Benrath. You can also take the S6 towards Cologne, exit Benrath, then walk about 200 m east.","(51.16103, 6.87051)",wikivoyage,red
1,Zoo ,51.2371253,6.796926, , ,See,"There's no longer a zoo here, so if you're looking for animal interactions, the Wildpark in Grafenberg is the nearest option, where you can feed roaming deer by hand. Apart from the Zoopark - which still contains some statues appropriate to the name - there are quite a lot of dining options and the ice-rink on Brehmstraße.","(51.2371253, 6.796926)",wikivoyage,red
0,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
1,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
2,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
3,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
4,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
5,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
6,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
7,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
8,--,51.2254018,6.7763137,,,See,,"(51.2254018, 6.7763137)",wikivoyage,red
0,Theatermuseum ,51.23005,6.78131,"Hofgärtnerhaus, Jägerhofstraße 1 ", ,See_Stadtmitte,,"(51.23005, 6.78131)",wikivoyage,red
0,Burgplatz ,51.22704,6.77139, , ,See_Altstadt,"At the old town limits next to Rhine. Here was the erstwhile castle of the Earls of Berg, the later duke of Jülich-Kleve-Berg. The castle was later reconstructed as a baroque palace, which burned down in 1872. In 1888 the ruins were removed completely, and only a tower was left. Today the tower houses an inland navigation museum. The coffee-shop in the towers top offers a grand view onto the Rhine and the ships passing by. The square won an award as one of the nicest squares in Germany after World War II.","(51.22704, 6.77139)",wikivoyage,red
1,Schifffahrtmuseum Düsseldorf ,51.22738,6.77107,Burgplatz 30 , ,See_Altstadt,The shipping museum in the old castle tower.,"(51.22738, 6.77107)",wikivoyage,red
0,Pegeluhr ,51.22551,6.77001, , ,See_Altstadt,This clock also shows the current water level in the river.,"(51.22551, 6.77001)",wikivoyage,red
0,St. Lambertus Basilika ,51.22823,6.7717, , ,See_Altstadt,"Built with bricks in the style of the Lower Rhine Gothic, it is a landmark of Düsseldorf. The church-hall was the last residence of St. Apollinaris, the city’s patron. A particular characteristic is the winding tower. Although there are legends saying they used wet arbors for reconstruction after a fire in 1815, locals know better. They say that about 100 years ago, a bride dressed in a snow-white wedding dress came to the altar pretending to be a virgin. Being ashamed, the tower turned aside. They also say that it will straighten again if a real virgin appears at the altar. As you can clearly see, the tower is still twisted. But the fact is, the citizens love their twisted tower. After the war, it was reconstructed as twisted as it was before.","(51.22823, 6.7717)",wikivoyage,red
0,Stiftsplatz ,51.22802,6.77164, , ,See_Altstadt,"The square breathes a contemplative tranquility, only 100 meters beside the noisy old town. Follow Lambertus-Street forwards. Near the intersection with “Liefergasse”, you see a marvellous house front on your left. There are many fine fronts in Düsseldorf, but this one is among the prettiest.","(51.22802, 6.77164)",wikivoyage,red
0,Neanderkirche ,51.22675,6.77451, , ,See_Altstadt,"The population of the Rhinelands is mainly Catholic, and Protestants and members of the Reformed Church had to suffer many restrictions. Finally, the Contract of Rheinberg 1682 granted everybody the free practice of religion. This led to the construction of the Reformed church-house at Bolkerstraße in 1683 in a style of the early baroque with a simplified façade. Although the Protestants and members of the reformed church had the right to their own churches, they were not well-liked. So the new church had to be built in a way that was not visible from the street, meaning in the yard of already existing buildings. But today you have an unlimited view onto the church from Bolkerstraße because the building that used to block the view was the only one not rebuilt after the war. In 1916, the church got the name Neander-Church.","(51.22675, 6.77451)",wikivoyage,red
0,Nördliche Düssel ,51.22753,6.77204, , ,See_Altstadt,"On the right hand of the monument is a little river, named the northern Düssel. It gave the city its name (Düsseldorf means village at Düssel). The balustrade is an artwork of Bert Gerreshein too. It is also full of symbols.","(51.22753, 6.77204)",wikivoyage,red
1,Birthplace of Heinrich Heine ,51.22653,6.77601,Bolkerstraße 56 , ,See_Altstadt,Heine (1797-1856) was a poet and author and perhaps the most famed Düsseldorfer in German history,"(51.22653, 6.77601)",wikivoyage,red
2,Schneider-Wibbel-Gasse ,51.22568,6.77336, , ,See_Altstadt,"A small lane inside the old town, connecting Bolkerstraße and Flingerstraße. It is packed with restaurants and bars, most of them offering Spanish-American and Latin American food (particularly Argentinian). Tailor Wibbel is the main character of a popular theatre play, written by Hans Müller-Schlösser in 1913. Tailor Wibbel had opposed Napoleon and, therefore, was sent to prison. But, instead of himself, his assistant went to jail under the name of Wibbel. Unfortunately, the assistant died in prison as a result of a former disease, so the actual Wibbel was able to witness his own burial incognito. After the end of the French occupation, Wibbel had the chance to disclose his identity and became a local hero. Across Bolkerstraße is the Wibble clock. Daily, at 11:00, 13:00, 15:00, 18:00 and 21:00, it shows the Wibbel character. At the other end of Tailor Wibbel Lane, near Flingerstraße, is the Wibble sculpture. Walk near by and examine the sculpture. Did you see the mouse?","(51.22568, 6.77336)",wikivoyage,red
0,Rathaus ,51.22596,6.77123, , ,See_Altstadt,"The historic and striking city hall of Düsseldorf dates from the 16th century. Since then it has housed the city parliament. The building consists of three parts, and there are guided tours for free every Wednesday at 15:00. They will show you the council hall, the Jan-Wellem hall and the reception hall of the Lord Mayor where they present the city’s silver coins and roof-paintings of the artists Domenico Zanetti and Johannes Spilberg.","(51.22596, 6.77123)",wikivoyage,red
1,Jan Wellem ,51.2258,6.77202, , ,See_Altstadt,"In front of the city hall is the '''monument of elector Johann Wilhelms II''' (1658-1716) on horseback. The citizens affectionately call him Jan Wellem. His monument is among the most important baroque equestrian sculptures north of the Alps. Because of his connections to European dynasties and by the powers invested in him he was a very important man. In co-operation with other electors he elected the German Emperor. He was a representative of a pompous baroque sovereign. In 1691 he married Anna Maria Luisa de‘ Medici (1667-1743). Jan Wellem died in 1716; his grave site is in St. Andreas-Church. Jan Wellem boosted the development of Düsseldorf, so the citizens still love him. The monument was realised by Gabriel Grupello in 1711.","(51.2258, 6.77202)",wikivoyage,red
2, Gießer-Junge ,51.22567,6.77169, ,https://emuseum.duesseldorf.de/view/objects/asitem/items%240040:135870 ,See_Altstadt,"At the side of market square, in the shadow of Jan Wellem, stands the statue of the cast boy. They say that just before the cast of the Jan Wellem monument master Grupello realised that the amount of metal was not sufficient. This prompted the cast boy to ask the citizens for a donation of noble metal like silver forks or coins. He got so much that the cast could be finished very well. Out of thankfulness he got a statue too. The one you see today was designed by Willi Hoselmann and realised in 1932.","(51.22567, 6.77169)",wikivoyage,red
3,Wilhelm-Marx-Haus ,51.22484,6.77678, , ,See_Altstadt,"The Wilhelm-Marx-Haus was the first ''Hochhaus'', or highrise building, in Germany and, apparently, in Europe. Finished in 1924, it is 57 m high and has 13 floors above ground level. The architect was Wilhelm Kreis. It used to be the home of the Düsseldorf Stock Exchange and includes a theatre. It is named after Wilhelm Marx, who was mayor of Düsseldorf in the early 20th century and started a programme for the modernisation of the city at that time.","(51.22484, 6.77678)",wikivoyage,red
4,Filmmuseum Düsseldorf ,51.22411,6.77074,Schulstraße 4 , ,See_Altstadt,,"(51.22411, 6.77074)",wikivoyage,red
5,K20 Kunstsammlung NRW ,51.22862,6.77593,Grabbeplatz 5 ,https://www.kunstsammlung.de/en/ ,See_Altstadt,"Kunstsammlung NRW has two buildings, K20 at Altstadt and K21 in Carlstadt. K20 has a great collection of 20th-century art, including Picasso, Klee, Richter, Kandinsky, and Warhol.","(51.22862, 6.77593)",wikivoyage,red
0,Carlsplatz ,51.2234,6.77359, , ,See_Carlstadt,"The Carlsplatz is the centre of Carlstadt and houses the city's only permanent weekday market, featuring savory food, sweets, flowers as well as popular artworks","(51.2234, 6.77359)",wikivoyage,red
0,Maxkirche ,51.22332,6.77146, , ,See_Carlstadt,"The late baroque church was built in the mid-17th century for the Franciscan convent and, after its dissolution in 1804, was renamed St. Maximillian as a nod towards the then-Elector to protect it from destruction. The church is renowned for its organ music and choir.","(51.22332, 6.77146)",wikivoyage,red
0,Alter Hafen ,51.22442,6.77078, , ,See_Carlstadt,"Neither a haven nor actually old, the ''Alter Hafen'' occupies the area that was once the haven of the fortress of Düsseldorf. Today it is not connected to the Rhine, nor is it actually deep enough (there is a parking garage and tunnel underneath) to serve as a haven, and is surrounded by buildings constructed after the Second World War, but it is still a very nice area for a stroll.","(51.22442, 6.77078)",wikivoyage,red
0,Palais Nesselrode ,51.22383,6.77108,Schulstraße 4 , ,See_Carlstadt,,"(51.22383, 6.77108)",wikivoyage,red
1,Palais Wittgenstein ,51.22235,6.77268,Bilker Straße 7-9 , ,See_Carlstadt,"The residences at Bilker Straße 7 and 9 both have rich history (including ownership by Prince von Sayn-Wittgenstein, which gave them the name), and are owned by the municipality. They were reconstructed in the 1970s with their historic façades preserved, but the interior was redeveloped to house cultural institutions. Today it is the home to the ''Marionetten-Theater'', a chamber music hall and the ''Institut Francais''","(51.22235, 6.77268)",wikivoyage,red
0,Stadtmuseum ,51.22235,6.76992,Berger Allee 2 , ,See_Carlstadt,"The municipal museum features collections of artifacts, art and photographs related to the history of the city. It is located in the reconstructed baroque ''Palais Spee'' (as well as a postmodern west wing added in the 1970s), which features an extensive garden park with a pond formed from the ''Südliche Düssel''. Even if you pass on the museum's collections, the park is worth a visit.","(51.22235, 6.76992)",wikivoyage,red
