,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
5,Art Bunker ,49.45742,11.07491,Obere Schmiedgasse 52 ,http://www.felsengaenge-nuernberg.de/en_index.htm ,See,"Part of the labyrinth of tunnels underneath the city, but separate from the Felsengänge tour (listed above). During World War II this and other bunkers were converted into safe storage for the city's art treasures, with temperature and humidity controls and extra security. Frequent tours in German, but tours can be organised for up to 25 in English, French, Italian, Spanish and Czech.","(49.45742, 11.07491)",wikivoyage,red
6,St Sebald Church ,49.45527,11.07645, , ,See,"Built in Romanesque style from the 13th century, with many later Gothic and Baroque additions, and now part of the Evangelical or Lutheran church of Germany, St Sebaldhus is the focus of the north-side old town. In the centre of the church a wooden monument stands over the saint's grave, carved with scenes of his life. The church organ is a modern replacement of the famous original, destroyed by bombing in WW2.","(49.45527, 11.07645)",wikivoyage,red
7,Deutsches Spielearchiv Nürnberg ,49.456947,11.080956, ,https://museen.nuernberg.de/spielearchiv/ ,See,"A museum dedicated to preserving the history of board games with many original games, some of which can be played by visitors. If you intend to write academically about board games, this is a place with countless resources at your disposal and should certainly be among your first stops for research.","(49.456947, 11.080956)",wikivoyage,red
8,Deutsches Museum Nürnberg ,49.4536898,11.0747575,Augustinerhof 4 ,https://www.deutsches-museum.de/en/nuernberg ,See,"Nuremberg's newest and most futuristic museum with numerous installations, interactive activity stations and bookable laboratory offers.","(49.4536898, 11.0747575)",wikivoyage,red
0,Natural History Museum ,49.4518,11.0848,8 Marientorgraben , ,See,"The ground floor is the ethnology collection: masks from the South Seas, Costa Rican culture, a Berber tent from Morocco, and strange garb of the Nivchi, a Siberian people. The upper floor covers geology, prehistory and archaeology.","(49.4518, 11.0848)",wikivoyage,red
1,Tower of the Senses ,49.452211,11.06952,Westtor ,http://www.turmdersinne.de ,See,Interactive science museum with emphasis on human perception,"(49.452211, 11.06952)",wikivoyage,red
2,St Lawrence Church ,49.451,11.078056, ,https://lorenzkirche.de/ ,See,"Mostly built in the 15th century and now part of the Evangelical or Lutheran church of Germany, Lorenzkirche forms the focus of the south-side old town. It's dominated within by the 18m tall ''Tabernacle'', a Gothic spire made circa 1493 by Adam Kraft, with himself as one of three figures holding it up. (Find more of his work across the river in St Sebaldus, in the Germanische Nationalmuseum, and in Ulm.) Note also the stained glass windows, and Veit Stoss' ""Annunciation"" (Engelsgruss) suspended high over the altar.","(49.451, 11.078056)",wikivoyage,red
3,Nassauhaus ,49.4511,11.0777, , ,See,"The oldest building in the city - the cellars date back to the 12th Century, though most is later Gothic.","(49.4511, 11.0777)",wikivoyage,red
4,Fountain of Virtues ,49.4512,11.0779, , ,See,"Six virtuous dames spout water from their breasts, guarded by the figure of Justice.","(49.4512, 11.0779)",wikivoyage,red
5,Kunsthalle ,49.4498,11.0828, ,http://www.kunsthalle.nuernberg.de ,See,"Has rotating art exhibitions, hours & prices vary.","(49.4498, 11.0828)",wikivoyage,red
6,Germanisches Nationalmuseum ,49.4482,11.0752,Kartäusergasse 1 ,http://www.gnm.de/index.php?id,See,"One of the largest museum of art and crafts in the German-speaking countries, with a collection ranging from pre-historic artefacts to 20th century art. Allow at least half a day.","(49.4482, 11.0752)",wikivoyage,red
7,Way of Human Rights ,49.4482,11.0752, ,http://www.menschenrechte.nuernberg.de/index.php?navi,See,"A monumental outdoor sculpture, opened on 24 October 1993. It is sited on the street between the new and old buildings of the Germanisches Nationalmuseum, connecting Kornmarkt street and the medieval city wall.","(49.4482, 11.0752)",wikivoyage,red
8,"Neues Museum (""New Museum"", State Museum for Art and Design in Nürnberg) ",49.4478,11.0801,Klarissenplatz ,http://www.nmn.de ,See,"Within Old Town but in a striking modern building, the museum shows art and design from 1945 to today.","(49.4478, 11.0801)",wikivoyage,red
0,Verkehrsmuseum ,49.4451,11.0747,Lessingstraße 6 , ,See,"This museum contains two collections: the ''[http://www.dbmuseum.de/ DB Museum]'' (DB National Railway Museum) and the ''[http://www.museumsstiftung.de/nuernberg/ Museum for Communication]''. The ''railway museum'' explores the history of railways in Germany from 1835 - when the first railway connecting Nuremberg and Fürth opened - to today. There's a large collection of locomotives and rolling stock, extending outside, and it's a good place for families with children. The museum includes full scale replicas or originals from all eras of German rail travel, including a replica of the first ever locomotive running over German rails and a mock-up of the ICE. There's thoughtful coverage of the railways' role in German society, including their role in warfare and in the mass deportation to death of oppressed civilians. Labelling is only in German but there are free audioguides in English and other languages. The ''Museum for Communication'' is small by comparison, yet attempts to address the entire theme of communications. Some interesting items but the overall effect is superficial, with important concepts mentioned but not explored.","(49.4451, 11.0747)",wikivoyage,red
0,St Johannis Friedhof ,49.4586,11.0612, , ,See,"14th-century graveyard with many famous citizens, including Albrecht Dürer and Adam Kraft. In summer the gardens are a riot of roses and other colourful flowers. You can walk here along Johannisstraße but the street is mostly modern, busy and uninteresting. Alternatively follow the river walk west from Hallertor. This eventually leads into Lindengasse which curls north to the church. Continue the riverside walk west for a couple of hours to reach the town of [[Fürth]]. The main sights there are the old streets, the Jewish Museum, the Radio Museum, and Town Hall. You'll probably prefer to ride back to the city, on U-1 or S-1.","(49.4586, 11.0612)",wikivoyage,red
1,Museum of Industrial Culture ,49.4611,11.1108,Äußere Sulzbacher Straße 62 ,http://www.museums.nuremberg.de/industrial-culture/index.html ,See,"Set in an old screw factory, the last remnant of the sprawling Tafel metalwork complex. Tells the story from the Industrial Revolution into the early 20th century. Along a museum street you see how living conditions, social life and technology developed during that era, and, not least, the gingerbread industry.","(49.4611, 11.1108)",wikivoyage,red
2,Documentation Center at the Reich Party Rally Grounds ,49.4339,11.1128,Bayernstraße 110 ,http://www.museen.nuernberg.de/dokuzentrum/ ,See,"Soon after they came to power in 1933 the Nazis chose Nuremberg as the place for their annual party rallies. They planned a set of gigantic buildings here, few of which were built. Start at the Documentation Centre for the story of how the Nazis rose to power, their grasp of modern media and propaganda techniques, the organisation of the party rallies and wider mass agitation, and the connections between that and their crimes against minorities and plunge into World War 2. The Documentation Center is in the north wing of the Congress Hall (Kongresshalle), one of the few planned constructions that did get built. <br/>Although the rally grounds cover a wide area, there's little else to see here other than the reviewing stand at the Zeppelin field. The ""Große Straße"" which was the spine of the rally grounds is now just a modern road. Note you can also get here on S-2 to Dutzendteich; other S-bahn trains run through this station but don't stop.","(49.4339, 11.1128)",wikivoyage,red
3,Memorium Nuremberg Trials and Courtroom 600 ,49.4547,11.0464,Bärenschanzstraße 72 ,https://museums.nuernberg.de/memorium-nuremberg-trials/ ,See,"After World War II, this site was chosen for trials of the Nazi high command, partly for Nuremberg's symbolic role in Nazism, but chiefly because the Palace of Justice was undamaged and contained a prison block. Charges were brought both against individuals, and against entire organisations such as the SS and Gestapo. The permanent exhibition tells the story of this and subsequent trials, eg of collaborating doctors and judges, and of officers of the individual concentration camps. It shows how these trials established many present day principles of international law and morality, eg the legal concept of genocide, and the Helsinki Principles on medical experimentation. Courtroom 600, where the trials were held, is still used today for serious crimes, so it can only be visited if no trial is in progress.","(49.4547, 11.0464)",wikivoyage,red
4,Historic tram depot (Historisches-Straßenbahndepot) ,49.4436,11.1008,1 St. Peter Schloßstraße , ,See,"Trams since they began here in 1881. Several are in working order and when the museum is open, they make a leisurely grinding circuit of the city's public tramways.","(49.4436, 11.1008)",wikivoyage,red
5,Zoo (Tiergarten) ,49.4475,11.1447,Am Tiergarten 30 ,http://tiergarten.nuernberg.de/ ,See,"The Nuremberg Tiergarten is one of the most beautiful zoos in Europe, set in forests and old quarries to the east of the city. Includes a Dolphinarium with regular shows.","(49.4475, 11.1447)",wikivoyage,red
6,Children's Museum (Kindermuseum) ,49.4428,11.0523,"Michel-Ende Str 17, Kachelbau ", ,See,"Hands-on museum, with two permanent exhibitions: everyday life of your great-grandparents, and treasure chamber earth.","(49.4428, 11.0523)",wikivoyage,red
7,Kraftshof Village Church ,49.51206,11.04989,Kraftshof , ,See,"In the Middle Ages, cities like Nuremberg were strongly protected by walls and castles, but villages lacked them. It was often impractical to build these around a straggling farm village, and the cities jealously guarded their rights to have walls - any others might be distrusted as a prelude to rebellion. So instead many villages fortified their church, and Kraftshof is a good example. See Wikipedia entry for other examples especially in Bavaria, Baden-Wurttemberg, Transylvania and the Dordogne.","(49.51206, 11.04989)",wikivoyage,red
8,"Neunhof Manor, (Schloss Neunhof) ",49.5186,11.0508,Neunhofer Hauptstraße ,http://www.gnm.de/English/NeunhofE.htm ,See,"Nuremberg's patricians had numerous manor houses in the surrounding villages. This is a good example, built in the 16th century. Adjoining is a small baroque garden. The castle is closed for renovation in 2017.","(49.5186, 11.0508)",wikivoyage,red
9,Nuremberg Exhibition Centre ,49.417222,11.115,Messezentrum ,http://www.nuernbergmesse.de/ ,See,"The Exhibition Centre is relatively new. It offers over 160,000 m² of display area in twelve halls grouped around the central park.","(49.417222, 11.115)",wikivoyage,red
0,Nuremberg Castle ,49.4579,11.0759, ,http://www.kaiserburg-nuernberg.de/englisch/castle/index.htm ,See_Sebalder Altstadt,"The Nuremberg Castle is the rambling fortification that dominates the old town from the higher ground at its north-west corner. It’s actually three separate entities, with interior walls and gates built not against invaders but each other.","(49.4579, 11.0759)",wikivoyage,red
1,Albrecht Dürer's House ,49.4572,11.0739,Albrecht-Dürer-Straße 39 ,http://www.museums.nuremberg.de/duerer-house/index.html ,See_Sebalder Altstadt,The house in which the painter Albrecht Dürer lived and worked from 1509 until 1528. Representative of a wealthy house of that period. Exhibition about life in the house and the way Dürer worked.,"(49.4572, 11.0739)",wikivoyage,red
2,Toy Museum ,49.45475,11.07407,Karlstraße 13-15 ,http://www.museums.nuremberg.de/toy-museum/index.html ,See_Sebalder Altstadt,"Nuremberg was one of the centres of the German toy industry. The exhibition shows wooden and metal toys, dolls and doll houses, model railways and modern toys.","(49.45475, 11.07407)",wikivoyage,red
3,Fembohaus Citymuseum ,49.45656,11.07706,Burgstraße 15 ,http://www.museums.nuremberg.de/fembohaus/index.html ,See_Sebalder Altstadt,"A merchant's house built about 1600, in late Renaissance style. Exhibition about the history of the city.","(49.45656, 11.07706)",wikivoyage,red
4,Museum Tucherschloss and Hirsvogelsaal ,49.4575,11.0843,Hirschelgasse 9-11 ,https://museen.nuernberg.de/tucherschloss/ ,See_Sebalder Altstadt,"The Tuchers and the Hirsvogels were wealthy trading families. This castle built between 1533 and 1544 shows their life in that era, with several original features.","(49.4575, 11.0843)",wikivoyage,red
5,Art Bunker ,49.45742,11.07491,Obere Schmiedgasse 52 ,http://www.felsengaenge-nuernberg.de/en_index.htm ,See_Sebalder Altstadt,"Part of the labyrinth of tunnels underneath the city, but separate from the Felsengänge tour (listed above). During World War II this and other bunkers were converted into safe storage for the city's art treasures, with temperature and humidity controls and extra security. Frequent tours in German, but tours can be organised for up to 25 in English, French, Italian, Spanish and Czech.","(49.45742, 11.07491)",wikivoyage,red
6,St Sebald Church ,49.45527,11.07645, , ,See_Sebalder Altstadt,"Built in Romanesque style from the 13th century, with many later Gothic and Baroque additions, and now part of the Evangelical or Lutheran church of Germany, St Sebaldhus is the focus of the north-side old town. In the centre of the church a wooden monument stands over the saint's grave, carved with scenes of his life. The church organ is a modern replacement of the famous original, destroyed by bombing in WW2.","(49.45527, 11.07645)",wikivoyage,red
7,Deutsches Spielearchiv Nürnberg ,49.456947,11.080956, ,https://museen.nuernberg.de/spielearchiv/ ,See_Sebalder Altstadt,"A museum dedicated to preserving the history of board games with many original games, some of which can be played by visitors. If you intend to write academically about board games, this is a place with countless resources at your disposal and should certainly be among your first stops for research.","(49.456947, 11.080956)",wikivoyage,red
8,Deutsches Museum Nürnberg ,49.4536898,11.0747575,Augustinerhof 4 ,https://www.deutsches-museum.de/en/nuernberg ,See_Sebalder Altstadt,"Nuremberg's newest and most futuristic museum with numerous installations, interactive activity stations and bookable laboratory offers.","(49.4536898, 11.0747575)",wikivoyage,red
0,Natural History Museum ,49.4518,11.0848,8 Marientorgraben , ,See_Lorenzer Altstadt,"The ground floor is the ethnology collection: masks from the South Seas, Costa Rican culture, a Berber tent from Morocco, and strange garb of the Nivchi, a Siberian people. The upper floor covers geology, prehistory and archaeology.","(49.4518, 11.0848)",wikivoyage,red
1,Tower of the Senses ,49.452211,11.06952,Westtor ,http://www.turmdersinne.de ,See_Lorenzer Altstadt,Interactive science museum with emphasis on human perception,"(49.452211, 11.06952)",wikivoyage,red
2,St Lawrence Church ,49.451,11.078056, ,https://lorenzkirche.de/ ,See_Lorenzer Altstadt,"Mostly built in the 15th century and now part of the Evangelical or Lutheran church of Germany, Lorenzkirche forms the focus of the south-side old town. It's dominated within by the 18m tall ''Tabernacle'', a Gothic spire made circa 1493 by Adam Kraft, with himself as one of three figures holding it up. (Find more of his work across the river in St Sebaldus, in the Germanische Nationalmuseum, and in Ulm.) Note also the stained glass windows, and Veit Stoss' ""Annunciation"" (Engelsgruss) suspended high over the altar.","(49.451, 11.078056)",wikivoyage,red
3,Nassauhaus ,49.4511,11.0777, , ,See_Lorenzer Altstadt,"The oldest building in the city - the cellars date back to the 12th Century, though most is later Gothic.","(49.4511, 11.0777)",wikivoyage,red
4,Fountain of Virtues ,49.4512,11.0779, , ,See_Lorenzer Altstadt,"Six virtuous dames spout water from their breasts, guarded by the figure of Justice.","(49.4512, 11.0779)",wikivoyage,red
5,Kunsthalle ,49.4498,11.0828, ,http://www.kunsthalle.nuernberg.de ,See_Lorenzer Altstadt,"Has rotating art exhibitions, hours & prices vary.","(49.4498, 11.0828)",wikivoyage,red
6,Germanisches Nationalmuseum ,49.4482,11.0752,Kartäusergasse 1 ,http://www.gnm.de/index.php?id,See_Lorenzer Altstadt,"One of the largest museum of art and crafts in the German-speaking countries, with a collection ranging from pre-historic artefacts to 20th century art. Allow at least half a day.","(49.4482, 11.0752)",wikivoyage,red
7,Way of Human Rights ,49.4482,11.0752, ,http://www.menschenrechte.nuernberg.de/index.php?navi,See_Lorenzer Altstadt,"A monumental outdoor sculpture, opened on 24 October 1993. It is sited on the street between the new and old buildings of the Germanisches Nationalmuseum, connecting Kornmarkt street and the medieval city wall.","(49.4482, 11.0752)",wikivoyage,red
8,"Neues Museum (""New Museum"", State Museum for Art and Design in Nürnberg) ",49.4478,11.0801,Klarissenplatz ,http://www.nmn.de ,See_Lorenzer Altstadt,"Within Old Town but in a striking modern building, the museum shows art and design from 1945 to today.","(49.4478, 11.0801)",wikivoyage,red
0,Verkehrsmuseum ,49.4451,11.0747,Lessingstraße 6 , ,See_Lorenzer Altstadt,"This museum contains two collections: the ''[http://www.dbmuseum.de/ DB Museum]'' (DB National Railway Museum) and the ''[http://www.museumsstiftung.de/nuernberg/ Museum for Communication]''. The ''railway museum'' explores the history of railways in Germany from 1835 - when the first railway connecting Nuremberg and Fürth opened - to today. There's a large collection of locomotives and rolling stock, extending outside, and it's a good place for families with children. The museum includes full scale replicas or originals from all eras of German rail travel, including a replica of the first ever locomotive running over German rails and a mock-up of the ICE. There's thoughtful coverage of the railways' role in German society, including their role in warfare and in the mass deportation to death of oppressed civilians. Labelling is only in German but there are free audioguides in English and other languages. The ''Museum for Communication'' is small by comparison, yet attempts to address the entire theme of communications. Some interesting items but the overall effect is superficial, with important concepts mentioned but not explored.","(49.4451, 11.0747)",wikivoyage,red
0,St Johannis Friedhof ,49.4586,11.0612, , ,See_Further out,"14th-century graveyard with many famous citizens, including Albrecht Dürer and Adam Kraft. In summer the gardens are a riot of roses and other colourful flowers. You can walk here along Johannisstraße but the street is mostly modern, busy and uninteresting. Alternatively follow the river walk west from Hallertor. This eventually leads into Lindengasse which curls north to the church. Continue the riverside walk west for a couple of hours to reach the town of [[Fürth]]. The main sights there are the old streets, the Jewish Museum, the Radio Museum, and Town Hall. You'll probably prefer to ride back to the city, on U-1 or S-1.","(49.4586, 11.0612)",wikivoyage,red
1,Museum of Industrial Culture ,49.4611,11.1108,Äußere Sulzbacher Straße 62 ,http://www.museums.nuremberg.de/industrial-culture/index.html ,See_Further out,"Set in an old screw factory, the last remnant of the sprawling Tafel metalwork complex. Tells the story from the Industrial Revolution into the early 20th century. Along a museum street you see how living conditions, social life and technology developed during that era, and, not least, the gingerbread industry.","(49.4611, 11.1108)",wikivoyage,red
2,Documentation Center at the Reich Party Rally Grounds ,49.4339,11.1128,Bayernstraße 110 ,http://www.museen.nuernberg.de/dokuzentrum/ ,See_Further out,"Soon after they came to power in 1933 the Nazis chose Nuremberg as the place for their annual party rallies. They planned a set of gigantic buildings here, few of which were built. Start at the Documentation Centre for the story of how the Nazis rose to power, their grasp of modern media and propaganda techniques, the organisation of the party rallies and wider mass agitation, and the connections between that and their crimes against minorities and plunge into World War 2. The Documentation Center is in the north wing of the Congress Hall (Kongresshalle), one of the few planned constructions that did get built. <br/>Although the rally grounds cover a wide area, there's little else to see here other than the reviewing stand at the Zeppelin field. The ""Große Straße"" which was the spine of the rally grounds is now just a modern road. Note you can also get here on S-2 to Dutzendteich; other S-bahn trains run through this station but don't stop.","(49.4339, 11.1128)",wikivoyage,red
3,Memorium Nuremberg Trials and Courtroom 600 ,49.4547,11.0464,Bärenschanzstraße 72 ,https://museums.nuernberg.de/memorium-nuremberg-trials/ ,See_Further out,"After World War II, this site was chosen for trials of the Nazi high command, partly for Nuremberg's symbolic role in Nazism, but chiefly because the Palace of Justice was undamaged and contained a prison block. Charges were brought both against individuals, and against entire organisations such as the SS and Gestapo. The permanent exhibition tells the story of this and subsequent trials, eg of collaborating doctors and judges, and of officers of the individual concentration camps. It shows how these trials established many present day principles of international law and morality, eg the legal concept of genocide, and the Helsinki Principles on medical experimentation. Courtroom 600, where the trials were held, is still used today for serious crimes, so it can only be visited if no trial is in progress.","(49.4547, 11.0464)",wikivoyage,red
4,Historic tram depot (Historisches-Straßenbahndepot) ,49.4436,11.1008,1 St. Peter Schloßstraße , ,See_Further out,"Trams since they began here in 1881. Several are in working order and when the museum is open, they make a leisurely grinding circuit of the city's public tramways.","(49.4436, 11.1008)",wikivoyage,red
5,Zoo (Tiergarten) ,49.4475,11.1447,Am Tiergarten 30 ,http://tiergarten.nuernberg.de/ ,See_Further out,"The Nuremberg Tiergarten is one of the most beautiful zoos in Europe, set in forests and old quarries to the east of the city. Includes a Dolphinarium with regular shows.","(49.4475, 11.1447)",wikivoyage,red
6,Children's Museum (Kindermuseum) ,49.4428,11.0523,"Michel-Ende Str 17, Kachelbau ", ,See_Further out,"Hands-on museum, with two permanent exhibitions: everyday life of your great-grandparents, and treasure chamber earth.","(49.4428, 11.0523)",wikivoyage,red
7,Kraftshof Village Church ,49.51206,11.04989,Kraftshof , ,See_Further out,"In the Middle Ages, cities like Nuremberg were strongly protected by walls and castles, but villages lacked them. It was often impractical to build these around a straggling farm village, and the cities jealously guarded their rights to have walls - any others might be distrusted as a prelude to rebellion. So instead many villages fortified their church, and Kraftshof is a good example. See Wikipedia entry for other examples especially in Bavaria, Baden-Wurttemberg, Transylvania and the Dordogne.","(49.51206, 11.04989)",wikivoyage,red
8,"Neunhof Manor, (Schloss Neunhof) ",49.5186,11.0508,Neunhofer Hauptstraße ,http://www.gnm.de/English/NeunhofE.htm ,See_Further out,"Nuremberg's patricians had numerous manor houses in the surrounding villages. This is a good example, built in the 16th century. Adjoining is a small baroque garden. The castle is closed for renovation in 2017.","(49.5186, 11.0508)",wikivoyage,red
9,Nuremberg Exhibition Centre ,49.417222,11.115,Messezentrum ,http://www.nuernbergmesse.de/ ,See_Further out,"The Exhibition Centre is relatively new. It offers over 160,000 m² of display area in twelve halls grouped around the central park.","(49.417222, 11.115)",wikivoyage,red
0,Panoptikum Children’s Theatre Festival (Kindertheaterfestival) ,0.0,0.0, ,http://www.festival-panoptikum.de ,Do,"Wide-ranging programme with artistes from Bavaria and across Europe. Aimed at children 3 and older, i.e. verbal and in German, though some shows use little or no spoken language. This festival runs alternate years so the subsequent event will be in 2022.","(0, 0)",wikivoyage,red
1,Nuremberg Carnival (Fastnachtszug) ,0.0,0.0, , ,Do,"This has been held since 1397. The main carnival parade is held on Sunday, and the children’s carnival is held on the Monday.","(0, 0)",wikivoyage,red
2,Nuremberg Spring Festival (Frühlingsfest) ,49.4258793,11.1187414,Dutzendteich ,http://www.volksfest-nürnberg.de ,Do,"Spring funfair held for two weeks in March/April.  (“Volksfest” refers both to this spring festival, and the late summer festival in Aug/Sept.)","(49.4258793, 11.1187414)",wikivoyage,red
3,Nuremberg Flea Market (Trempelmärkte) ,0.0,0.0,, ,Do," Trödelmarkt on the little river island is the permanent flea market, but the event on the second weekend in May and on the first weekend in September takes over the entire Old Town, with 4000 booths. Children have their own free area, where they can sell surplus toys.","(0, 0)",wikivoyage,red
4,Blue Night (Blaue Nacht) ,0.0,0.0, ,http://www.blaue-nacht.de ,Do,"A night when museums, churches and other cultural institutions stay open till dawn. Along with art and light installations, music and performances in Nuremberg's old town streets. The next Blue Night is  1-2 May 2020.","(0, 0)",wikivoyage,red
5,Figurentheaterfestival ,0.0,0.0, , ,Do,Held in alternate years. The next starts in late May 2021.,"(0, 0)",wikivoyage,red
6,Embedded World ,49.4175,11.117,Nürnberg Exhibition Centre ,https://www.embedded-world.de/en ,Do,"One of the largest electronics shows in Europe, and a must see for anyone interested in high tech gadgets (robots, tablets, artificial intelligence, ...).","(49.4175, 11.117)",wikivoyage,red
0,Rock im Park ,49.4273372,11.1290765,"Zeppelinfeld, Dutzendteich ",http://www.rock-im-park.com ,Do,"Annual rock festival, featuring alternative rock, heavy metal, punk rock, & electronic music. It’s held simultaneously with the Rock am Ring festival at Nürburgring motor racing circuit, with most artistes appearing at both.","(49.4273372, 11.1290765)",wikivoyage,red
